host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
phone-android,stress,2092,activate,rejected,not_eligible,0,0.7251,818.5319,0.1328,8.6970,0.1647,828.2515
phone-android,stress,2093,look,accepted,observed,0,0.8782,814.4635,0.1212,9.1978,0.1855,824.8461
phone-android,stress,2094,take,rejected,not_present,0,0.7970,822.4667,0.1285,8.1089,0.2267,831.7277
phone-android,stress,2095,look,accepted,observed,0,0.7315,818.2272,0.1278,8.2377,0.1816,827.5057
phone-android,stress,2096,wait,rejected,invalid_time,0,0.7401,822.7241,0.1434,21.2543,0.1927,845.0546
phone-android,stress,2097,look,accepted,observed,0,0.9052,813.4775,0.1127,8.9154,0.1383,823.5490
phone-android,stress,2098,take,rejected,not_present,0,0.6217,822.8576,0.1492,9.1576,0.1678,832.9539
phone-android,stress,2099,activate,rejected,not_eligible,0,0.7706,822.3149,0.1200,8.0329,0.1764,831.4149
phone-android,stress,2100,move,accepted,moved,1,0.8815,829.0561,362.9256,34.9378,0.2340,1228.0349
phone-android,stress,2101,look,accepted,observed,0,0.9767,818.3698,0.1425,8.5671,0.1503,828.2064
phone-android,stress,2102,move,rejected,exit_unavailable,0,0.7637,817.2769,0.1395,8.7296,0.1731,827.0828
phone-android,stress,2103,move,accepted,moved,1,0.7826,823.3840,350.6765,29.8631,0.2039,1204.9101
phone-android,stress,2104,talk,rejected,not_eligible,0,0.9123,824.5475,0.1346,9.7806,0.1702,835.5451
phone-android,stress,2105,move,accepted,moved,1,0.7953,824.1565,394.7485,50.8410,0.2344,1270.7758
phone-android,stress,2106,move,accepted,moved,1,0.9432,825.0109,356.3373,29.9141,0.1991,1212.4045
phone-android,stress,2107,move,accepted,moved,1,0.8386,838.1394,350.8392,27.6861,0.1799,1217.6832
phone-android,stress,2108,look,accepted,observed,0,0.6688,821.1373,0.2485,8.6330,0.1782,830.8658
phone-android,stress,2109,move,accepted,moved,1,0.7171,825.4396,349.8719,28.6718,0.1870,1204.8874
phone-android,stress,2110,talk,rejected,not_eligible,0,0.7188,826.3427,0.1396,8.6184,0.1490,835.9685
phone-android,stress,2111,activate,rejected,not_eligible,0,0.9688,819.4670,0.1330,8.8240,0.1785,829.5712
phone-android,stress,2112,look,accepted,observed,0,0.8092,819.5697,0.1424,9.8905,0.1680,830.5798
phone-android,stress,2113,look,accepted,observed,0,0.7761,815.7621,0.1828,8.9592,0.1707,825.8509
phone-android,stress,2114,move,accepted,moved,1,0.8529,820.5747,350.5530,30.8165,0.2199,1203.0169
phone-android,stress,2115,look,accepted,observed,0,0.8463,818.5971,0.1588,9.0071,0.1601,828.7693
phone-android,stress,2116,move,accepted,moved,1,0.7564,821.2473,345.8627,29.4925,0.2650,1197.6239
phone-android,stress,2117,look,accepted,observed,0,1.0828,826.2482,0.1516,9.7318,0.1561,837.3705
phone-android,stress,2118,move,rejected,exit_unavailable,0,0.8012,821.0647,0.1349,9.2950,0.1716,831.4674
phone-android,stress,2119,look,accepted,observed,0,0.7942,816.0411,0.1237,8.9020,0.1982,826.0592
phone-android,stress,2120,look,accepted,observed,0,0.8532,815.1776,0.1129,8.0301,0.1692,824.3430
phone-android,stress,2121,look,accepted,observed,0,0.8040,820.0573,0.1376,9.2188,0.1741,830.3918
phone-android,stress,2122,look,accepted,observed,0,0.8400,820.8552,0.1116,9.9604,0.1656,831.9329
phone-android,stress,2123,look,accepted,observed,0,0.8791,822.7709,0.1227,8.2879,0.1668,832.2274
phone-android,stress,2124,move,accepted,moved,1,0.8279,820.1112,353.6801,29.4911,0.2193,1204.3297
phone-android,stress,2125,wait,rejected,invalid_time,0,0.9639,820.8287,0.1334,10.5313,0.2659,832.7232
phone-android,stress,2126,move,rejected,exit_unavailable,0,1.0419,827.5376,0.1441,10.2779,0.3284,839.3299
phone-android,stress,2127,move,rejected,exit_unavailable,0,1.3408,821.3927,0.1547,8.5676,0.1835,831.6393
phone-android,stress,2128,look,accepted,observed,0,0.7948,819.5025,0.1320,8.4451,0.1370,829.0114
phone-android,stress,2129,look,accepted,observed,0,0.6747,818.1949,0.1206,9.2396,0.1756,828.4054
phone-android,stress,2130,activate,rejected,not_eligible,0,0.7974,817.6787,0.1418,8.7361,0.1743,827.5283
phone-android,stress,2131,move,accepted,moved,1,0.8684,823.0311,355.3561,29.8495,0.2253,1209.3305
phone-android,stress,2132,move,accepted,moved,1,0.8959,825.2738,348.3994,28.8096,0.1782,1203.5569
phone-android,stress,2133,move,accepted,moved,1,0.7567,822.0920,347.8017,29.2796,0.2084,1200.1384
phone-android,stress,2134,move,accepted,moved,1,0.8810,828.0348,348.0522,26.7131,0.1759,1203.8572
phone-android,stress,2135,look,accepted,observed,0,0.7514,834.3527,0.1276,9.5832,0.1798,844.9947
phone-android,stress,2136,wait,rejected,invalid_time,0,0.8203,819.4912,0.1439,8.8702,0.1773,829.5029
phone-android,stress,2137,wait,rejected,invalid_time,0,0.9027,819.8242,0.1535,9.4094,0.1804,830.4702
phone-android,stress,2138,move,accepted,moved,1,0.8080,821.5628,350.8752,30.8683,0.2615,1204.3757
phone-android,stress,2139,look,accepted,observed,0,1.0727,830.4401,0.1267,9.6555,0.5760,841.8710
phone-android,stress,2140,look,accepted,observed,0,0.8480,827.8519,0.1406,9.2176,0.1676,838.2257
phone-android,stress,2141,take,rejected,not_present,0,0.8211,810.6446,0.1498,8.5878,0.1739,820.3772
phone-android,stress,2142,move,accepted,moved,1,0.9680,825.5833,349.1323,28.8037,0.2099,1204.6973
phone-android,stress,2143,move,accepted,moved,1,0.8830,824.5532,349.5427,31.0306,0.2236,1206.2331
phone-android,stress,2144,look,accepted,observed,0,1.0495,827.4750,0.1816,11.4092,0.1901,840.3054
phone-android,stress,2145,choose,rejected,invalid_choice,0,0.9198,825.9542,0.1420,8.8505,0.1724,836.0389
phone-android,stress,2146,look,accepted,observed,0,0.7717,822.8275,0.1401,8.8455,0.1607,832.7455
phone-android,stress,2147,move,accepted,moved,1,0.8768,810.7428,349.3481,27.5920,0.1668,1188.7265
phone-android,stress,2148,look,accepted,observed,0,0.6665,825.9001,0.1439,9.6750,0.1382,836.5237
phone-android,stress,2149,drop,replayed,dropped,0,0.9634,745.1200,0.0052,0.0005,0.0820,746.1711
phone-android,stress,2150,move,accepted,moved,1,0.8468,825.3714,347.6675,25.9786,0.2143,1200.0787
phone-android,stress,2151,close_choice,rejected,invalid_choice,0,0.8101,816.7328,0.1438,8.7210,0.1805,826.5881
phone-android,stress,2152,move,accepted,moved,1,0.7989,816.7657,394.4105,55.0380,0.3268,1267.3398
phone-android,stress,2153,look,accepted,observed,0,1.4741,823.1146,0.2182,8.1205,0.1579,833.0853
phone-android,stress,2154,move,accepted,moved,1,0.7853,820.9274,345.0140,29.3780,0.2317,1196.3363
phone-android,stress,2155,take,rejected,not_present,0,0.9114,818.1685,0.1284,8.8214,0.1622,828.1919
phone-android,stress,2156,take,rejected,not_present,0,0.7790,823.5559,0.1245,8.6273,0.1599,833.2467
phone-android,stress,2157,talk,rejected,not_eligible,0,0.8454,814.8255,0.1404,9.9451,0.1782,825.9346
phone-android,stress,2158,move,accepted,moved,1,0.8377,816.1059,345.3661,29.6265,0.1927,1192.1288
phone-android,stress,2159,move,accepted,moved,1,1.1175,818.6679,347.4371,30.0766,0.2082,1197.5073
phone-android,stress,2160,move,accepted,moved,1,1.0451,822.0208,359.8974,33.3350,0.1853,1216.4836
phone-android,stress,2161,look,accepted,observed,0,0.7567,819.8839,0.1228,8.3972,0.1682,829.3288
phone-android,stress,2162,look,accepted,observed,0,0.8886,805.0811,0.1229,9.6138,0.1444,815.8507
phone-android,stress,2163,look,accepted,observed,0,0.6810,800.5926,0.1258,8.5789,0.1543,810.1325
phone-android,stress,2164,look,accepted,observed,0,0.7524,807.4480,0.1198,9.2684,0.1880,817.7767
phone-android,stress,2165,take,rejected,not_present,0,0.8105,801.9055,0.1093,7.1000,0.1441,810.0695
phone-android,stress,2166,wait,rejected,invalid_time,0,0.6603,813.3355,0.1280,8.5765,0.1724,822.8727
phone-android,stress,2167,move,accepted,moved,1,0.7748,808.7233,346.1127,29.9611,0.1977,1185.7696
phone-android,stress,2168,talk,rejected,not_eligible,0,0.9973,819.9836,0.1167,8.4639,0.1647,829.7263
phone-android,stress,2169,look,accepted,observed,0,0.8618,824.7114,0.1298,8.5424,0.1730,834.4184
phone-android,stress,2170,look,accepted,observed,0,0.7929,812.8533,0.1253,8.3565,0.1487,822.2767
phone-android,stress,2171,move,accepted,moved,1,0.7345,822.5043,345.6750,27.5651,0.1789,1196.6577
phone-android,stress,2172,look,accepted,observed,0,0.7240,828.8608,0.2773,10.3907,0.1842,840.4370
phone-android,stress,2173,look,accepted,observed,0,0.9961,816.6959,0.1176,8.5608,0.1793,826.5497
phone-android,stress,2174,move,accepted,moved,1,0.8591,816.1937,351.4103,30.2368,0.2108,1198.9108
phone-android,stress,2175,look,accepted,observed,0,1.0136,817.9574,0.1162,8.4652,0.1671,827.7195
phone-android,stress,2176,take,accepted,taken,1,0.8238,820.2953,348.8710,29.7201,0.2431,1199.9532
phone-android,stress,2177,look,accepted,observed,0,0.9714,824.8206,0.2712,8.8283,0.1645,835.0561
phone-android,stress,2178,look,accepted,observed,0,0.7653,818.2323,0.1233,8.8211,0.1641,828.1061
phone-android,stress,2179,look,accepted,observed,0,0.7948,816.9916,0.1453,8.9459,0.1819,827.0596
phone-android,stress,2180,move,rejected,exit_unavailable,0,0.8435,820.4088,0.1231,9.3134,0.1807,830.8696
phone-android,stress,2181,move,accepted,moved,1,1.0621,826.0712,354.0706,31.2891,0.2432,1212.7361
phone-android,stress,2182,choose,rejected,invalid_choice,0,0.9645,823.6466,0.1440,9.1410,0.1715,834.0676
phone-android,stress,2183,look,accepted,observed,0,0.7313,822.5061,0.1210,7.5996,0.1308,831.0888
phone-android,stress,2184,move,accepted,moved,1,0.8027,822.7261,349.6962,29.1401,0.2308,1202.5958
phone-android,stress,2185,drop,accepted,dropped,1,0.9677,820.3386,357.6166,30.8519,0.2256,1210.0004
phone-android,stress,2186,move,accepted,moved,1,0.9502,821.8816,348.2135,29.9773,0.1726,1201.1951
phone-android,stress,2187,look,accepted,observed,0,0.7595,827.2257,0.1292,8.8589,0.1588,837.1320
phone-android,stress,2188,move,accepted,moved,1,0.7290,822.2437,344.7559,28.7682,0.1916,1196.6884
phone-android,stress,2189,move,accepted,moved,1,0.7390,816.3766,348.7510,30.8779,0.2220,1196.9666
phone-android,stress,2190,look,accepted,observed,0,0.8957,826.0952,0.1326,10.2228,0.1663,837.5126
phone-android,stress,2191,talk,rejected,not_owned,0,0.8550,822.3046,0.1122,8.0862,0.1840,831.5420
phone-android,stress,2192,talk,rejected,not_owned,0,0.8390,819.4743,0.1469,8.0086,0.1445,828.6133
phone-android,stress,2193,drop,replayed,dropped,0,0.9517,742.6874,0.0081,0.0007,0.0971,743.7450
phone-android,stress,2194,move,accepted,moved,1,7.4125,818.6041,350.7843,30.9972,0.2044,1208.0025
phone-android,stress,2195,talk,rejected,not_eligible,0,1.1031,812.8551,0.1133,7.3292,0.1840,821.5846
phone-android,stress,2196,look,accepted,observed,0,0.9468,824.9622,0.1278,9.0259,0.1809,835.2436
phone-android,stress,2197,look,accepted,observed,0,0.8385,810.2866,0.1241,8.3247,0.1596,819.7336
phone-android,stress,2198,talk,rejected,not_eligible,0,0.6993,816.8738,0.1476,10.1980,0.1475,828.0662
phone-android,stress,2199,look,accepted,observed,0,0.6990,818.1163,0.1289,8.8820,0.1452,827.9714
phone-android,stress,2200,move,accepted,moved,1,0.6570,824.3050,350.7357,29.6995,0.3198,1205.7170
phone-android,stress,2201,look,accepted,observed,0,1.4574,832.0757,0.1326,8.1129,0.1484,841.9271
phone-android,stress,2202,move,rejected,exit_unavailable,0,0.6323,818.4061,0.1418,9.0505,0.1675,828.3982
phone-android,stress,2203,move,accepted,moved,1,0.7932,814.7812,346.9250,29.5091,0.2042,1192.2127
phone-android,stress,2204,look,accepted,observed,0,0.8256,823.5920,0.1324,9.6531,0.1489,834.3519
phone-android,stress,2205,move,accepted,moved,1,0.7044,833.2001,348.0238,31.0621,0.2076,1213.1981
phone-android,stress,2206,look,accepted,observed,0,0.9582,828.3975,0.1331,8.3213,0.1443,837.9544
phone-android,stress,2207,move,accepted,moved,1,0.6116,812.4876,352.9297,30.5363,0.1890,1196.7541
phone-android,stress,2208,look,accepted,observed,0,0.9168,818.8138,0.1270,10.4227,0.1701,830.4504
phone-android,stress,2209,look,accepted,observed,0,0.9335,822.0132,0.1120,8.1839,0.1719,831.4146
phone-android,stress,2210,look,accepted,observed,0,0.8259,819.9675,0.1447,8.4316,0.1297,829.4994
phone-android,stress,2211,move,accepted,moved,1,0.6129,815.3358,346.7064,29.5338,0.1915,1192.3804
phone-android,stress,2212,look,accepted,observed,0,0.9327,822.4147,0.1407,9.2096,0.1645,832.8621
phone-android,stress,2213,talk,rejected,not_owned,0,1.1296,828.6131,0.1310,8.6139,0.1456,838.6332
phone-android,stress,2214,move,accepted,moved,1,0.7339,817.5167,348.7385,31.4572,0.2631,1198.7094
phone-android,stress,2215,look,accepted,observed,0,1.1025,818.0509,0.1279,8.2975,0.1717,827.7504
phone-android,stress,2216,activate,rejected,not_eligible,0,0.8935,823.4820,0.1070,7.6700,0.1445,832.2970
phone-android,stress,2217,look,accepted,observed,0,0.5983,816.5541,0.1367,8.7596,0.1783,826.2270
phone-android,stress,2218,talk,rejected,not_eligible,0,0.7756,814.9280,0.1395,8.1465,0.1524,824.1421
phone-android,stress,2219,wait,rejected,invalid_time,0,0.7335,818.3607,0.1422,9.0659,0.1731,828.4754
phone-android,stress,2220,activate,rejected,not_eligible,0,0.7823,816.9987,0.1277,9.3488,0.1834,827.4410
phone-android,stress,2221,choose,rejected,stale_view,0,0.8112,741.0436,0.1449,9.4996,0.2044,751.7037
phone-android,stress,2222,look,accepted,observed,0,0.8139,832.7152,0.1495,9.7447,0.2632,843.6866
phone-android,stress,2223,look,accepted,observed,0,1.0043,828.6099,0.1490,8.5086,0.1735,838.4452
phone-android,stress,2224,talk,rejected,not_eligible,0,0.7761,821.3361,0.1278,7.6551,0.1388,830.0339
phone-android,stress,2225,move,accepted,moved,1,0.6055,813.4647,348.3822,29.2707,0.2092,1191.9323
phone-android,stress,2226,look,accepted,observed,0,0.9240,830.8398,0.1372,6.1421,0.2394,838.2825
phone-android,stress,2227,move,accepted,moved,1,1.0094,833.1611,350.0560,29.6089,0.2517,1214.0871
phone-android,stress,2228,look,accepted,observed,0,0.9221,820.4013,0.1442,9.4196,0.1646,831.0518
phone-android,stress,2229,look,accepted,observed,0,0.8174,811.7609,0.1339,8.4433,0.1665,821.3220
phone-android,stress,2230,take,accepted,taken,1,0.8287,820.5047,353.0146,31.7266,0.2622,1206.3368
phone-android,stress,2231,talk,rejected,not_eligible,0,1.0895,824.5825,0.1310,9.2072,0.1789,835.1891
phone-android,stress,2232,wait,rejected,invalid_time,0,0.7738,823.0284,0.1384,7.8828,0.1632,831.9865
phone-android,stress,2233,close_choice,rejected,invalid_choice,0,0.8471,817.8176,0.1430,9.0527,0.1682,828.0286
phone-android,stress,2234,move,accepted,moved,1,0.7776,813.9226,349.9213,29.4105,0.2004,1194.2323
phone-android,stress,2235,wait,rejected,invalid_time,0,1.1393,829.2296,0.1396,9.5796,0.2027,840.2908
phone-android,stress,2236,wait,rejected,invalid_time,0,1.0004,826.1469,0.1480,8.7441,0.1897,836.2291
phone-android,stress,2237,move,accepted,moved,1,0.7888,823.0457,347.1940,30.4038,0.2621,1201.6944
phone-android,stress,2238,move,accepted,moved,1,0.9912,816.8852,354.2953,29.5800,0.1771,1201.9288
phone-android,stress,2239,choose,rejected,invalid_choice,0,0.6952,828.0384,0.1291,8.8550,0.2146,837.9323
phone-android,stress,2240,wait,rejected,invalid_time,0,0.7441,819.2581,0.1180,7.3288,0.1603,827.6092
phone-android,stress,2241,take,replayed,not_present,0,0.9607,747.4158,0.0062,0.0005,0.0854,748.4687
phone-android,stress,2242,drop,accepted,dropped,1,1.1731,828.7563,350.4153,41.6792,0.2512,1222.2751
phone-android,stress,2243,look,accepted,observed,0,1.0997,831.8295,0.1224,9.2491,0.1656,842.4662
phone-android,stress,2244,take,accepted,taken,1,0.7858,828.8978,353.1290,30.3035,0.2670,1213.3832
phone-android,stress,2245,move,accepted,moved,1,0.9887,827.7168,348.9728,45.8194,0.2525,1223.7503
phone-android,stress,2246,look,accepted,observed,0,1.1349,819.1688,0.1321,9.7014,0.1403,830.2774
phone-android,stress,2247,drop,replayed,dropped,0,0.9755,751.5061,0.0089,0.0006,0.0935,752.5847
phone-android,stress,2248,choose,rejected,stale_view,0,1.2817,753.7985,0.1211,8.9977,0.1797,764.3787
phone-android,stress,2249,look,accepted,observed,0,0.8871,824.4383,0.1419,8.9416,0.2321,834.6410
phone-android,stress,2250,look,accepted,observed,0,0.7730,813.7995,0.1394,9.8506,0.1560,824.7186
phone-android,stress,2251,look,accepted,observed,0,0.8120,825.1829,0.1250,9.5962,0.2611,835.9772
phone-android,stress,2252,talk,rejected,not_eligible,0,0.9434,816.2519,0.1253,8.2880,0.1833,825.7919
phone-android,stress,2253,look,accepted,observed,0,0.8114,824.8399,0.1293,8.7773,0.1726,834.7306
phone-android,stress,2254,look,accepted,observed,0,0.7660,817.4458,0.2293,8.3602,0.1427,826.9439
phone-android,stress,2255,look,accepted,observed,0,0.6368,816.6499,0.1371,7.8108,0.1428,825.3775
phone-android,stress,2256,move,accepted,moved,1,0.6694,818.4692,348.6069,32.5359,0.2322,1200.5137
phone-android,stress,2257,look,accepted,observed,0,1.0174,822.8595,0.1334,8.8238,0.1789,833.0131
phone-android,stress,2258,move,accepted,moved,1,0.8285,828.4440,360.7383,29.8596,0.3028,1220.1732
phone-android,stress,2259,move,accepted,moved,1,1.1904,829.3022,354.5596,31.0038,0.2124,1216.2684
phone-android,stress,2260,move,accepted,moved,1,1.0512,817.6943,353.7747,24.7763,0.2161,1197.5126
phone-android,stress,2261,look,accepted,observed,0,0.7690,821.8182,0.1160,9.8334,0.1645,832.7010
phone-android,stress,2262,drop,accepted,dropped,1,0.8037,818.0331,344.7782,27.3992,0.1736,1191.1878
phone-android,stress,2263,take,accepted,taken,1,0.6832,816.2749,346.9387,30.2997,0.2830,1194.4795
phone-android,stress,2264,move,accepted,moved,1,0.9541,826.2601,347.1040,30.6786,0.2191,1205.2158
phone-android,stress,2265,move,accepted,moved,1,0.8327,811.5978,349.0482,31.4657,0.2381,1193.1825
phone-android,stress,2266,move,accepted,moved,1,0.9628,818.0615,346.0707,30.6339,0.2589,1195.9878
phone-android,stress,2267,move,accepted,moved,1,1.1013,826.6929,347.3947,28.6144,0.1798,1203.9832
phone-android,stress,2268,look,accepted,observed,0,0.6536,822.5745,0.1353,9.2468,0.1477,832.7579
phone-android,stress,2269,drop,rejected,integrity_conflict,0,1.0131,743.1819,0.0062,0.0007,0.0901,744.2919
phone-android,stress,2270,move,accepted,moved,1,0.9819,822.4990,349.7345,29.8639,0.2059,1203.2851
phone-android,stress,2271,wait,rejected,invalid_time,0,0.8889,835.4602,0.1185,8.5541,0.1679,845.1896
phone-android,stress,2272,look,accepted,observed,0,0.8740,823.5363,0.1569,9.3858,0.3018,834.2548
phone-android,stress,2273,look,accepted,observed,0,0.8002,818.1459,0.1458,9.0959,0.1689,828.3567
phone-android,stress,2274,look,accepted,observed,0,0.8380,821.4769,0.1252,9.5681,0.1758,832.1840
phone-android,stress,2275,move,accepted,moved,1,0.8003,824.8228,350.2205,31.9742,0.2431,1208.0608
phone-android,stress,2276,move,accepted,moved,1,0.9954,814.9729,346.9194,29.5331,0.2673,1192.6881
phone-android,stress,2277,drop,accepted,dropped,1,1.1136,830.1619,347.0466,29.7834,0.2275,1208.3331
phone-android,stress,2278,choose,rejected,invalid_choice,0,0.9563,820.2016,0.1480,9.3279,0.1428,830.7766
phone-android,stress,2279,move,accepted,moved,1,0.6166,817.5675,348.0536,29.1185,0.2084,1195.5645
phone-android,stress,2280,move,accepted,moved,1,0.8984,824.6223,347.5242,29.7562,0.2042,1203.0053
phone-android,stress,2281,look,accepted,observed,0,0.9507,831.5429,0.1359,8.8434,0.1620,841.6350
phone-android,stress,2282,activate,rejected,not_eligible,0,0.8257,818.5383,0.1171,8.6261,0.1691,828.2763
phone-android,stress,2283,look,accepted,observed,0,0.7957,813.0621,0.1390,10.0383,0.1684,824.2036
phone-android,stress,2284,move,accepted,moved,1,0.7280,818.7408,349.0702,32.0163,0.1994,1200.7548
phone-android,stress,2285,choose,rejected,invalid_choice,0,1.0109,825.7417,0.1228,9.5683,0.1813,836.6250
phone-android,stress,2286,look,accepted,observed,0,0.8843,818.6160,0.1258,9.1138,0.1743,828.9141
phone-android,stress,2287,look,accepted,observed,0,0.9279,819.4238,0.1310,8.5804,0.1340,829.1971
phone-android,stress,2288,move,rejected,exit_unavailable,0,0.6310,820.3287,0.1480,10.0180,0.1884,831.3141
phone-android,stress,2289,move,accepted,moved,1,0.8763,813.0303,349.5434,28.2252,0.3253,1192.0004
phone-android,stress,2290,move,rejected,exit_unavailable,0,1.2593,832.1253,0.1389,8.2809,0.1348,841.9391
phone-android,stress,2291,move,accepted,moved,1,0.6704,818.2890,348.8010,29.7029,0.2112,1197.6745
phone-android,stress,2292,move,accepted,moved,1,0.9629,830.7165,351.1359,29.3520,0.1765,1212.3439
phone-android,stress,2293,move,accepted,moved,1,0.9873,834.0873,350.3573,28.3006,0.2030,1213.9354
phone-android,stress,2294,move,accepted,moved,1,0.8116,828.0852,365.2789,34.8407,0.2692,1229.2856
phone-android,stress,2295,move,accepted,moved,1,1.2064,815.4071,348.1954,30.6868,0.1972,1195.6929
phone-android,stress,2296,choose,rejected,invalid_choice,0,0.9728,824.1679,0.1176,8.5995,0.1556,834.0134
phone-android,stress,2297,look,accepted,observed,0,0.7609,825.0106,0.1398,9.6786,0.1815,835.7714
phone-android,stress,2298,close_choice,rejected,invalid_choice,0,0.7945,818.9632,0.1396,8.9340,0.1446,828.9759
phone-android,stress,2299,choose,rejected,stale_view,0,0.6359,751.9742,0.1217,9.8447,0.1744,762.7509
phone-android,stress,2300,move,accepted,moved,1,0.8316,815.8302,349.1155,50.2578,0.2661,1216.3012
phone-android,stress,2301,wait,rejected,invalid_time,0,1.1609,820.8480,0.1566,9.2469,0.1731,831.5856
phone-android,stress,2302,look,accepted,observed,0,0.8078,819.7406,0.1301,8.6865,0.1848,829.5497
phone-android,stress,2303,look,accepted,observed,0,0.8253,818.9844,0.1675,8.4538,0.1621,828.5929
phone-android,stress,2304,move,rejected,exit_unavailable,0,0.8948,821.0495,0.1224,8.7956,0.1762,831.0386
phone-android,stress,2305,move,accepted,moved,1,0.8497,818.0534,356.9342,29.8354,0.2844,1205.9571
phone-android,stress,2306,look,accepted,observed,0,1.0751,817.9710,0.1367,9.0467,0.1573,828.3867
phone-android,stress,2307,take,rejected,not_present,0,0.7440,822.4147,0.1574,9.1392,0.1610,832.6162
phone-android,stress,2308,move,accepted,moved,1,0.7534,822.4547,351.4011,28.8760,0.2094,1203.6947
phone-android,stress,2309,close_choice,rejected,invalid_choice,0,0.8622,819.1498,0.1433,9.8576,0.1642,830.1772
phone-android,stress,2310,move,accepted,moved,1,0.7737,815.0382,347.5651,29.6018,0.2216,1193.2004
phone-android,stress,2311,talk,rejected,not_eligible,0,0.8775,820.8933,0.1391,9.5598,0.2207,831.6904
phone-android,stress,2312,look,accepted,observed,0,0.8166,818.2630,0.1242,8.9957,0.1788,828.3784
phone-android,stress,2313,move,accepted,moved,1,0.7879,819.1695,351.4953,28.6101,0.2171,1200.2800
phone-android,stress,2314,talk,rejected,not_owned,0,1.1156,819.1112,0.1363,9.2161,0.1726,829.7518
phone-android,stress,2315,take,rejected,not_present,0,0.7596,816.1356,0.1289,8.0044,0.1478,825.1763
phone-android,stress,2316,move,accepted,moved,1,0.7948,806.7654,346.1466,28.4459,0.1753,1182.3281
phone-android,stress,2317,activate,rejected,not_eligible,0,0.8345,819.3116,0.1254,9.5064,0.2707,830.0486
phone-android,stress,2318,take,rejected,not_present,0,1.1722,826.9385,0.1149,8.6494,0.2095,837.0845
phone-android,stress,2319,activate,rejected,not_eligible,0,0.8748,819.5629,0.1176,8.1587,0.1603,828.8742
phone-android,stress,2320,wait,rejected,invalid_time,0,0.7982,821.5966,0.1218,8.5706,0.1934,831.2806
phone-android,stress,2321,look,accepted,observed,0,0.8778,824.2723,0.1318,8.1894,0.1490,833.6203
phone-android,stress,2322,take,rejected,not_present,0,0.6418,815.7928,0.1264,8.5291,0.1663,825.2564
phone-android,stress,2323,move,accepted,moved,1,0.7512,824.5190,380.8577,47.0214,0.2816,1253.4309
phone-android,stress,2324,close_choice,rejected,invalid_choice,0,1.2270,812.1888,0.1344,8.7726,0.1517,822.4745
phone-android,stress,2325,move,accepted,moved,1,0.7253,813.0890,348.0191,29.5075,0.3209,1191.6618
phone-android,stress,2326,look,accepted,observed,0,0.9116,820.1799,0.1233,9.3419,0.1933,830.7501
phone-android,stress,2327,wait,rejected,invalid_time,0,0.8417,823.3322,0.1401,9.7367,0.1540,834.2046
phone-android,stress,2328,move,accepted,moved,1,0.7047,808.9918,346.7773,27.4820,0.1920,1184.1479
phone-android,stress,2329,take,rejected,not_present,0,0.8278,820.4509,0.1559,8.7068,0.1511,830.2926
phone-android,stress,2330,look,accepted,observed,0,0.7109,824.5147,0.1290,8.8338,0.1753,834.3637
phone-android,stress,2331,take,rejected,not_present,0,0.7406,820.8160,0.1517,9.2365,0.1611,831.1059
phone-android,stress,2332,look,accepted,observed,0,0.7828,818.6477,0.1134,9.0317,0.1850,828.7606
phone-android,stress,2333,move,rejected,exit_unavailable,0,0.8496,817.0120,0.1233,9.4261,0.2633,827.6743
phone-android,stress,2334,look,accepted,observed,0,0.9610,819.8859,0.1162,7.7964,0.1671,828.9266
phone-android,stress,2335,wait,rejected,invalid_time,0,0.9138,821.0544,0.1222,7.9664,0.1505,830.2073
phone-android,stress,2336,move,accepted,moved,1,0.6792,820.7325,350.2012,29.2423,0.2743,1201.1295
phone-android,stress,2337,take,rejected,not_present,0,1.0793,821.4430,0.1337,8.6805,0.1885,831.5250
phone-android,stress,2338,wait,rejected,invalid_time,0,0.8204,828.7254,0.1756,11.9459,0.2617,841.9290
phone-android,stress,2339,talk,rejected,not_eligible,0,0.9774,830.7269,0.1366,8.4191,0.1637,840.4236
phone-android,stress,2340,talk,rejected,not_eligible,0,0.8646,817.6489,0.1467,10.1739,0.1692,829.0033
phone-android,stress,2341,look,accepted,observed,0,0.7261,820.9226,0.1435,8.6745,0.1546,830.6214
phone-android,stress,2342,move,accepted,moved,1,0.6361,813.4184,347.3314,30.0161,0.2717,1191.6737
phone-android,stress,2343,move,accepted,moved,1,1.1186,822.2572,348.4904,29.1447,0.1849,1201.1960
phone-android,stress,2344,move,accepted,moved,1,0.8574,830.1096,348.0007,28.8738,0.2435,1208.0850
phone-android,stress,2345,look,accepted,observed,0,0.7385,818.9316,0.1353,8.7461,0.1726,828.7240
phone-android,stress,2346,move,accepted,moved,1,0.7391,821.4671,349.3501,28.4979,0.1944,1200.2485
phone-android,stress,2347,look,accepted,observed,0,0.6862,820.0126,0.1895,9.2779,0.2606,830.4269
phone-android,stress,2348,look,accepted,observed,0,1.1172,825.1158,0.1339,8.3174,0.1674,834.8516
phone-android,stress,2349,activate,rejected,not_eligible,0,0.7874,816.7704,0.1165,8.4034,0.1759,826.2536
phone-android,stress,2350,choose,rejected,stale_view,0,0.8787,747.6237,0.1488,9.0929,0.5185,758.2626
phone-android,stress,2351,look,accepted,observed,0,1.1050,830.8940,0.1157,8.5260,0.1581,840.7989
