host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
node-local,tiny,2269,drop,rejected,integrity_conflict,0,0.0203,0.0104,0.0000,0.0000,0.0015,0.0323,0,0.0093
node-local,tiny,2270,move,accepted,moved,1,0.0095,0.0140,0.0022,0.3065,0.0028,0.3350,189,0.0094
node-local,tiny,2271,wait,rejected,invalid_time,0,0.0108,0.0145,0.0020,0.2713,0.0021,0.3007,165,0.0094
node-local,tiny,2272,look,accepted,observed,0,0.0121,0.0130,0.0019,0.2712,0.0022,0.3004,161,0.0093
node-local,tiny,2273,look,accepted,observed,0,0.0107,0.0130,0.0019,0.2686,0.0021,0.2962,161,0.0092
node-local,tiny,2274,look,accepted,observed,0,0.0107,0.0126,0.0020,0.2686,0.0021,0.2960,161,0.0093
node-local,tiny,2275,move,accepted,moved,1,0.0116,0.0149,0.0045,0.3242,0.0032,0.3583,191,0.0100
node-local,tiny,2276,move,accepted,moved,1,0.0121,0.0160,0.0023,0.3304,0.0027,0.3635,189,0.0093
node-local,tiny,2277,drop,accepted,dropped,1,0.0110,0.0138,0.0022,0.3150,0.0028,0.3447,196,0.0094
node-local,tiny,2278,choose,rejected,invalid_choice,0,0.0107,0.0140,0.0020,1.6900,0.0026,1.7193,167,0.0095
node-local,tiny,2279,move,accepted,moved,1,0.0118,0.0150,0.0021,0.3466,0.0028,0.3783,191,0.0094
node-local,tiny,2280,move,accepted,moved,1,0.0111,0.0143,0.0023,0.3274,0.0028,0.3579,187,0.0095
node-local,tiny,2281,look,accepted,observed,0,0.0113,0.0127,0.0019,0.2740,0.0022,0.3020,161,0.0092
node-local,tiny,2282,activate,rejected,not_eligible,0,0.0109,0.0135,0.0019,0.2728,0.0022,0.3012,165,0.0093
node-local,tiny,2283,look,accepted,observed,0,0.0116,0.0128,0.0019,0.2708,0.0023,0.2994,161,0.0092
node-local,tiny,2284,move,accepted,moved,1,0.0108,0.0148,0.0023,0.3339,0.0027,0.3644,191,0.0093
node-local,tiny,2285,choose,rejected,invalid_choice,0,0.0111,0.0152,0.0019,0.2865,0.0025,0.3173,167,0.0099
node-local,tiny,2286,look,accepted,observed,0,0.0122,0.0131,0.0020,0.2822,0.0022,0.3118,161,0.0092
node-local,tiny,2287,look,accepted,observed,0,0.0110,0.0126,0.0020,0.2771,0.0021,0.3048,161,0.0094
node-local,tiny,2288,move,rejected,exit_unavailable,0,0.0110,0.1605,0.0024,0.2910,0.0024,0.4672,169,0.0099
node-local,tiny,2289,move,accepted,moved,1,0.0114,0.0149,0.0022,0.3415,0.0028,0.3727,187,0.0095
node-local,tiny,2290,move,rejected,exit_unavailable,0,0.0110,0.0148,0.0019,2.1324,0.0028,2.1628,169,0.0094
node-local,tiny,2291,move,accepted,moved,1,0.0117,0.0150,0.0027,0.3199,0.0028,0.3521,191,0.0093
node-local,tiny,2292,move,accepted,moved,1,0.0113,0.0149,0.0022,0.3080,0.0028,0.3392,187,0.0093
node-local,tiny,2293,move,accepted,moved,1,0.0115,0.0146,0.0022,0.3345,0.0027,0.3655,189,0.0095
node-local,tiny,2294,move,accepted,moved,1,0.0108,0.0140,0.0021,0.3209,0.0027,0.3505,187,0.0094
node-local,tiny,2295,move,accepted,moved,1,0.0113,0.0147,0.0021,0.3248,0.0027,0.3557,191,0.0093
node-local,tiny,2296,choose,rejected,invalid_choice,0,0.0118,0.0161,0.0020,0.2827,0.0022,0.3148,167,0.0093
node-local,tiny,2297,look,accepted,observed,0,0.0108,0.0129,0.0020,0.2780,0.0022,0.3057,161,0.0095
node-local,tiny,2298,close_choice,rejected,invalid_choice,0,0.0107,0.0142,0.0019,0.2747,0.0021,0.3036,167,0.0094
node-local,tiny,2299,choose,rejected,stale_view,0,0.0115,0.0134,0.0019,0.3527,0.0021,0.3817,163,0.0093
node-local,tiny,2300,move,accepted,moved,1,0.0109,0.0144,0.0022,0.3205,0.0027,0.3507,187,0.0093
node-local,tiny,2301,wait,rejected,invalid_time,0,0.0109,0.0147,0.0020,0.2992,0.0022,0.3289,165,0.0095
node-local,tiny,2302,look,accepted,observed,0,0.0107,0.0130,0.0020,0.3068,0.0020,0.3345,161,0.0092
node-local,tiny,2303,look,accepted,observed,0,0.0110,0.0127,0.0022,0.2885,0.0029,0.3174,161,0.0100
node-local,tiny,2304,move,rejected,exit_unavailable,0,0.0138,0.0158,0.0020,0.2967,0.0025,0.3309,169,0.0098
node-local,tiny,2305,move,accepted,moved,1,0.0120,0.0155,0.0023,0.3341,0.0028,0.3667,189,0.0095
node-local,tiny,2306,look,accepted,observed,0,0.0113,0.0128,0.0019,2.0098,0.0027,2.0385,161,0.0094
node-local,tiny,2307,take,rejected,not_present,0,0.0118,0.0147,0.0020,1.7731,0.0027,1.8043,164,0.0103
node-local,tiny,2308,move,accepted,moved,1,0.0121,0.0151,0.0022,0.3373,0.0034,0.3700,187,0.0095
node-local,tiny,2309,close_choice,rejected,invalid_choice,0,0.0118,0.0143,0.0020,0.2870,0.0023,0.3174,167,0.0095
node-local,tiny,2310,move,accepted,moved,1,0.0113,0.0145,0.0021,0.3290,0.0027,0.3596,189,0.0095
node-local,tiny,2311,talk,rejected,not_eligible,0,0.0113,0.0142,0.0019,0.2838,0.0022,0.3135,165,0.0101
node-local,tiny,2312,look,accepted,observed,0,0.0112,0.0128,0.0019,0.2910,0.0021,0.3191,161,0.0093
node-local,tiny,2313,move,accepted,moved,1,0.0118,0.0142,0.0021,0.3278,0.0028,0.3586,187,0.0093
node-local,tiny,2314,talk,rejected,not_eligible,0,0.0109,0.0137,0.0019,0.2842,0.0021,0.3127,165,0.0093
node-local,tiny,2315,take,rejected,not_present,0,0.0109,0.0144,0.0019,0.2832,0.0022,0.3125,164,0.0100
node-local,tiny,2316,move,accepted,moved,1,0.0119,0.0150,0.0022,0.3273,0.0028,0.3591,191,0.0286
node-local,tiny,2317,activate,rejected,not_eligible,0,0.0115,0.0137,0.0019,0.9638,0.0026,0.9935,165,0.0099
node-local,tiny,2318,take,rejected,not_present,0,0.0120,0.0150,0.0019,0.2940,0.0022,0.3251,164,0.0093
node-local,tiny,2319,activate,rejected,not_eligible,0,0.0116,0.0127,0.0019,1.9619,0.0026,1.9908,165,0.0100
node-local,tiny,2320,wait,rejected,invalid_time,0,0.0118,0.0154,0.0019,0.2879,0.0022,0.3192,165,0.0095
node-local,tiny,2321,look,accepted,observed,0,0.0113,0.0130,0.0020,0.2957,0.0043,0.3263,161,0.0141
node-local,tiny,2322,take,rejected,not_present,0,0.0178,0.0200,0.0025,0.3089,0.0022,0.3513,164,0.0093
node-local,tiny,2323,move,accepted,moved,1,0.0118,0.0155,0.0022,0.3307,0.0028,0.3630,187,0.0093
node-local,tiny,2324,close_choice,rejected,invalid_choice,0,0.0114,0.0145,0.0019,0.3252,0.0022,0.3552,167,0.0093
node-local,tiny,2325,move,accepted,moved,1,0.0110,0.0143,0.0022,0.3587,0.0034,0.3897,189,0.0113
node-local,tiny,2326,look,accepted,observed,0,0.0129,0.0169,0.0025,0.3080,0.0024,0.3427,161,0.0105
node-local,tiny,2327,wait,rejected,invalid_time,0,0.0120,0.0169,0.0021,0.2922,0.0024,0.3257,165,0.0103
node-local,tiny,2328,move,accepted,moved,1,0.0116,0.0177,0.0025,0.4067,0.0030,0.4415,187,0.0093
node-local,tiny,2329,take,rejected,not_present,0,0.0112,0.0137,0.0020,0.2860,0.0024,0.3153,164,0.0101
node-local,tiny,2330,look,accepted,observed,0,0.0119,0.0146,0.0020,0.2944,0.0023,0.3251,161,0.0098
node-local,tiny,2331,take,rejected,not_present,0,0.0112,0.0149,0.0020,1.7898,0.0028,1.8207,164,0.0100
node-local,tiny,2332,look,accepted,observed,0,0.0127,0.0142,0.0020,0.3172,0.0028,0.3489,161,0.0098
node-local,tiny,2333,move,rejected,exit_unavailable,0,0.0126,0.0160,0.0020,0.3312,0.0032,0.3650,169,0.0105
node-local,tiny,2334,look,accepted,observed,0,0.0144,0.0147,0.0021,0.3149,0.0031,0.3492,161,0.0104
node-local,tiny,2335,wait,rejected,invalid_time,0,0.0133,0.0170,0.0021,1.7138,0.0028,1.7490,165,0.0098
node-local,tiny,2336,move,accepted,moved,1,0.0120,0.0161,0.0024,0.3234,0.0029,0.3567,189,0.0109
node-local,tiny,2337,take,rejected,not_present,0,0.0121,0.0147,0.0019,0.2813,0.0021,0.3122,164,0.0096
node-local,tiny,2338,wait,rejected,invalid_time,0,0.0117,0.0146,0.0020,0.3581,0.0027,0.3891,165,0.0095
node-local,tiny,2339,talk,rejected,not_eligible,0,0.0120,0.0146,0.0020,0.2942,0.0022,0.3249,165,0.0129
node-local,tiny,2340,talk,rejected,not_eligible,0,0.0113,0.0149,0.0021,0.6632,0.0027,0.6942,165,0.0104
node-local,tiny,2341,look,accepted,observed,0,0.0119,0.0134,0.0019,0.2872,0.0027,0.3172,161,0.0097
node-local,tiny,2342,move,accepted,moved,1,0.0118,0.0160,0.0023,0.3421,0.0029,0.3751,187,0.0094
node-local,tiny,2343,move,accepted,moved,1,0.0118,0.0148,0.0022,0.3381,0.0027,0.3697,191,0.0095
node-local,tiny,2344,move,accepted,moved,1,0.0111,0.0145,0.0021,0.3302,0.0030,0.3610,189,0.0104
node-local,tiny,2345,look,accepted,observed,0,0.0114,0.0139,0.0021,0.2870,0.0022,0.3167,161,0.0095
node-local,tiny,2346,move,accepted,moved,1,0.0112,0.0159,0.0023,0.3373,0.0027,0.3693,191,0.0097
node-local,tiny,2347,look,accepted,observed,0,0.0113,0.0133,0.0019,0.2844,0.0022,0.3132,161,0.0093
node-local,tiny,2348,look,accepted,observed,0,0.0118,0.0128,0.0019,0.3128,0.0020,0.3414,161,0.0103
node-local,tiny,2349,activate,rejected,not_eligible,0,0.0111,0.0137,0.0020,0.3490,0.0023,0.3781,165,0.0098
node-local,tiny,2350,choose,rejected,stale_view,0,0.0114,0.0136,0.0020,0.2877,0.0020,0.3168,163,0.0095
node-local,tiny,2351,look,accepted,observed,0,0.0117,0.0130,0.0018,0.2872,0.0020,0.3157,161,0.0096
node-local,tiny,2352,look,accepted,observed,0,0.0109,0.0127,0.0020,0.2823,0.0021,0.3100,161,0.0093
node-local,tiny,2353,choose,rejected,invalid_choice,0,0.0130,0.0169,0.0020,2.8056,0.0028,2.8403,167,0.0097
node-local,tiny,2354,move,accepted,moved,1,0.0125,0.0163,0.0023,0.3263,0.0029,0.3602,189,0.0098
node-local,tiny,2355,wait,rejected,invalid_time,0,0.0107,0.0150,0.0019,0.2905,0.0023,0.3205,165,0.0095
node-local,tiny,2356,look,accepted,observed,0,0.0105,0.0134,0.0020,0.2713,0.0023,0.2994,161,0.0095
node-local,tiny,2357,move,accepted,moved,1,0.0114,0.0154,0.0022,0.3202,0.0027,0.3518,191,0.0095
node-local,tiny,2358,wait,rejected,invalid_time,0,0.0120,0.0142,0.0019,0.2819,0.0022,0.3123,165,0.0095
node-local,tiny,2359,look,accepted,observed,0,0.0114,0.0128,0.0019,0.2796,0.0022,0.3078,161,0.0094
node-local,tiny,2360,look,accepted,observed,0,0.0109,0.0125,0.0023,0.2808,0.0023,0.3088,161,0.0093
node-local,tiny,2361,look,accepted,observed,0,0.0115,0.0124,0.0019,0.2857,0.0020,0.3135,161,0.0095
node-local,tiny,2362,wait,accepted,waited,1,0.0112,0.0156,0.0025,0.3375,0.0030,0.3698,201,0.0094
node-local,tiny,2363,talk,rejected,not_eligible,0,0.0109,0.0140,0.0019,0.2821,0.0021,0.3110,165,0.0094
node-local,tiny,2364,drop,replayed,dropped,0,0.0365,0.0120,0.0000,0.0000,0.0016,0.0503,0,0.0098
node-local,tiny,2365,look,accepted,observed,0,0.0097,0.0126,0.0019,0.3397,0.0021,0.3660,161,0.0092
node-local,tiny,2366,look,accepted,observed,0,0.0108,0.0127,0.0019,0.2822,0.0021,0.3097,161,0.0093
node-local,tiny,2367,move,accepted,moved,1,0.0108,0.0150,0.0023,0.3681,0.0027,0.3989,187,0.0094
node-local,tiny,2368,take,rejected,not_present,0,0.0193,0.0146,0.0019,0.3649,0.0023,0.4030,164,0.0104
node-local,tiny,2369,look,accepted,observed,0,0.0170,0.0134,0.0020,0.4027,0.0021,0.4371,161,0.0093
node-local,tiny,2370,look,accepted,observed,0,0.0159,0.0130,0.0019,0.3611,0.0021,0.3939,161,0.0093
node-local,tiny,2371,choose,rejected,stale_view,0,0.0148,0.0135,0.0019,0.3389,0.0021,0.3712,163,0.0094
node-local,tiny,2372,take,replayed,not_present,0,0.0224,0.0110,0.0000,0.0000,0.0016,0.0351,0,0.0092
node-local,tiny,2373,look,accepted,observed,0,0.0128,0.0131,0.0019,2.0841,0.0027,2.1147,161,0.0098
node-local,tiny,2374,talk,rejected,not_eligible,0,0.0157,0.0144,0.0020,0.2960,0.0022,0.3303,165,0.0097
node-local,tiny,2375,move,accepted,moved,1,0.0121,0.0156,0.0022,0.3642,0.0028,0.3969,191,0.0096
node-local,tiny,2376,wait,rejected,invalid_time,0,0.0117,0.0145,0.0020,0.3156,0.0022,0.3459,165,0.0095
node-local,tiny,2377,take,rejected,not_present,0,0.0135,0.0138,0.0020,0.3922,0.0026,0.4241,164,0.0093
node-local,tiny,2378,look,accepted,observed,0,0.0142,0.0132,0.0019,1.8091,0.0027,1.8412,161,0.0095
node-local,tiny,2379,talk,rejected,not_eligible,0,0.0153,0.0145,0.0019,0.3222,0.0021,0.3560,165,0.0093
node-local,tiny,2380,look,accepted,observed,0,0.0141,0.0125,0.0020,1.8991,0.0028,1.9305,161,0.0094
node-local,tiny,2381,move,rejected,exit_unavailable,0,0.0151,0.0152,0.0021,0.3890,0.0021,0.4235,169,0.0102
node-local,tiny,2382,move,accepted,moved,1,0.0148,0.0154,0.0023,0.3754,0.0027,0.4106,187,0.0096
node-local,tiny,2383,choose,rejected,stale_view,0,0.0161,0.0126,0.0019,0.3237,0.0023,0.3566,163,0.0095
node-local,tiny,2384,move,accepted,moved,1,0.0147,0.0146,0.0022,0.3629,0.0028,0.3972,189,0.0095
node-local,tiny,2385,choose,rejected,invalid_choice,0,0.0114,0.0139,0.0020,0.3049,0.0031,0.3353,167,0.0111
node-local,tiny,2386,wait,rejected,invalid_time,0,0.0147,0.0163,0.0020,0.3654,0.0024,0.4008,165,0.0098
node-local,tiny,2387,talk,rejected,not_eligible,0,0.0117,0.0144,0.0020,0.2885,0.0023,0.3188,165,0.0094
node-local,tiny,2388,wait,rejected,invalid_time,0,0.0122,0.0142,0.0020,0.2900,0.0020,0.3205,165,0.0095
node-local,tiny,2389,look,accepted,observed,0,0.0109,0.0128,0.0020,0.2842,0.0021,0.3119,161,0.0093
node-local,tiny,2390,choose,rejected,invalid_choice,0,0.0108,0.0134,0.0019,0.3616,0.0021,0.3898,167,0.0092
node-local,tiny,2391,look,accepted,observed,0,0.0113,0.0128,0.0020,0.2882,0.0021,0.3164,161,0.0095
node-local,tiny,2392,look,accepted,observed,0,0.0107,0.0127,0.0019,0.2778,0.0021,0.3053,161,0.0092
node-local,tiny,2393,activate,rejected,not_eligible,0,0.0109,0.0132,0.0020,0.2794,0.0022,0.3077,165,0.0095
node-local,tiny,2394,wait,rejected,invalid_time,0,0.0109,0.0144,0.0019,0.2844,0.0021,0.3136,165,0.0093
node-local,tiny,2395,talk,rejected,not_eligible,0,0.0106,0.0135,0.0019,0.2816,0.0022,0.3098,165,0.0093
node-local,tiny,2396,look,accepted,observed,0,0.0113,0.0127,0.0019,1.3535,0.0027,1.3822,161,0.0093
node-local,tiny,2397,move,accepted,moved,1,0.0117,0.0150,0.0022,0.3568,0.0028,0.3885,187,0.0094
node-local,tiny,2398,move,accepted,moved,1,0.0120,0.0151,0.0027,0.3386,0.0035,0.3719,191,0.0097
node-local,tiny,2399,choose,rejected,stale_view,0,0.0132,0.0132,0.0020,0.3751,0.0026,0.4061,163,0.0100
node-local,tiny,2400,move,accepted,moved,1,0.0123,0.0159,0.0024,0.3397,0.0027,0.3729,187,0.0094
node-local,tiny,2401,move,accepted,moved,1,0.0136,0.0146,0.0022,0.3381,0.0029,0.3714,189,0.0095
node-local,tiny,2402,move,rejected,exit_unavailable,0,0.0111,0.0144,0.0021,0.2974,0.0023,0.3273,169,0.0097
node-local,tiny,2403,take,rejected,not_present,0,0.0120,0.0140,0.0020,0.3006,0.0022,0.3307,164,0.0093
node-local,tiny,2404,move,accepted,moved,1,0.0109,0.0147,0.0022,0.3292,0.0028,0.3597,187,0.0094
node-local,tiny,2405,talk,rejected,not_eligible,0,0.0113,0.0138,0.0020,0.3748,0.0021,0.4040,165,0.0127
node-local,tiny,2406,move,accepted,moved,1,0.0115,0.0141,0.0023,0.3285,0.0028,0.3592,189,0.0094
node-local,tiny,2407,look,accepted,observed,0,0.0109,0.0132,0.0019,0.2908,0.0023,0.3190,161,0.0094
node-local,tiny,2408,look,accepted,observed,0,0.0110,0.0127,0.0019,1.4259,0.0028,1.4543,161,0.0096
node-local,tiny,2409,move,accepted,moved,1,0.0134,0.0153,0.0022,0.3224,0.0028,0.3561,187,0.0095
node-local,tiny,2410,move,accepted,moved,1,0.0112,0.0144,0.0022,0.3367,0.0033,0.3678,189,0.0095
node-local,tiny,2411,move,accepted,moved,1,0.0115,0.0139,0.0021,0.3287,0.0034,0.3595,187,0.0095
node-local,tiny,2412,move,accepted,moved,1,0.0127,0.0147,0.0022,0.3288,0.0028,0.3612,191,0.0093
node-local,tiny,2413,talk,rejected,not_eligible,0,0.0110,0.0136,0.0020,0.2956,0.0023,0.3246,165,0.0093
node-local,tiny,2414,look,accepted,observed,0,0.0117,0.0132,0.0025,0.3017,0.0023,0.3313,161,0.0095
node-local,tiny,2415,talk,rejected,not_eligible,0,0.0111,0.0134,0.0020,1.3726,0.0027,1.4018,165,0.0095
node-local,tiny,2416,take,rejected,not_present,0,0.0151,0.0143,0.0019,0.2916,0.0028,0.3257,164,0.0095
node-local,tiny,2417,move,rejected,exit_unavailable,0,0.0118,0.0143,0.0020,0.2789,0.0022,0.3092,169,0.0095
node-local,tiny,2418,talk,rejected,not_eligible,0,0.0139,0.0131,0.0019,1.1450,0.0026,1.1765,165,0.1783
node-local,tiny,2419,take,rejected,not_present,0,0.0177,0.0187,0.0025,0.5635,0.0028,0.6052,164,0.0095
node-local,tiny,2420,look,accepted,observed,0,0.0153,0.0135,0.0020,0.4483,0.0028,0.4818,161,0.0097
node-local,tiny,2421,move,accepted,moved,1,0.0125,0.0159,0.0022,0.3270,0.0030,0.3606,187,0.0094
node-local,tiny,2422,look,accepted,observed,0,0.0108,0.0135,0.0020,0.5840,0.0023,0.6126,161,0.0095
node-local,tiny,2423,look,accepted,observed,0,0.0114,0.0126,0.0019,0.2920,0.0022,0.3200,161,0.0095
node-local,tiny,2424,move,rejected,exit_unavailable,0,0.0112,0.0147,0.0020,1.7220,0.0027,1.7525,169,0.0095
node-local,tiny,2425,look,accepted,observed,0,0.0120,0.0130,0.0019,0.2802,0.0021,0.3093,161,0.0092
node-local,tiny,2426,take,rejected,not_present,0,0.0111,0.0142,0.0022,0.2856,0.0026,0.3157,164,0.0093
node-local,tiny,2427,look,accepted,observed,0,0.0113,0.0127,0.0020,0.2943,0.0021,0.3224,161,0.0093
node-local,tiny,2428,move,accepted,moved,1,0.0112,0.0142,0.0022,0.3278,0.0028,0.3582,189,0.0094
node-local,tiny,2429,move,rejected,exit_unavailable,0,0.0117,0.0133,0.0019,0.2910,0.0021,0.3201,169,0.0093
node-local,tiny,2430,move,accepted,moved,1,0.0108,0.0140,0.0023,0.3457,0.0028,0.3755,187,0.0102
node-local,tiny,2431,activate,rejected,not_eligible,0,0.0119,0.0137,0.0020,0.3097,0.0021,0.3394,165,0.0092
node-local,tiny,2432,look,accepted,observed,0,0.0118,0.0129,0.0020,0.4275,0.0027,0.4568,161,0.0100
node-local,tiny,2433,look,accepted,observed,0,0.0125,0.0140,0.0021,0.3094,0.0021,0.3400,161,0.0093
node-local,tiny,2434,look,accepted,observed,0,0.0115,0.0128,0.0019,0.3100,0.0021,0.3383,161,0.0101
node-local,tiny,2435,move,accepted,moved,1,0.0113,0.0151,0.0023,0.3379,0.0027,0.3693,191,0.0093
node-local,tiny,2436,move,accepted,moved,1,0.0111,0.0149,0.0022,0.3316,0.0029,0.3626,187,0.0093
node-local,tiny,2437,look,accepted,observed,0,0.0112,0.0125,0.0019,0.3004,0.0022,0.3282,161,0.0092
node-local,tiny,2438,take,replayed,not_present,0,0.0291,0.0116,0.0000,0.0000,0.0016,0.0424,0,0.0096
node-local,tiny,2439,move,accepted,moved,1,0.0099,0.0139,0.0022,0.3267,0.0028,0.3554,189,0.0096
node-local,tiny,2440,move,accepted,moved,1,0.0111,0.0145,0.0022,0.3297,0.0027,0.3603,187,0.0093
node-local,tiny,2441,choose,rejected,invalid_choice,0,0.0110,0.0157,0.0020,0.2985,0.0023,0.3295,167,0.0093
node-local,tiny,2442,move,accepted,moved,1,0.0117,0.0142,0.0022,0.4419,0.0028,0.4727,189,0.0098
node-local,tiny,2443,look,accepted,observed,0,0.0113,0.0128,0.0019,0.3801,0.0023,0.4085,161,0.0097
node-local,tiny,2444,look,accepted,observed,0,0.0114,0.0129,0.0020,0.2936,0.0021,0.3220,161,0.0094
node-local,tiny,2445,take,replayed,not_present,0,0.0200,0.0109,0.0000,0.0000,0.0016,0.0325,0,0.0093
node-local,tiny,2446,take,rejected,not_present,0,0.0096,0.0137,0.0019,0.2963,0.0020,0.3236,164,0.0093
node-local,tiny,2447,talk,rejected,not_eligible,0,0.0120,0.0138,0.0024,0.2912,0.0021,0.3215,165,0.0094
node-local,tiny,2448,close_choice,rejected,invalid_choice,0,0.0108,0.0142,0.0019,1.8330,0.0027,1.8626,167,0.0093
node-local,tiny,2449,move,accepted,moved,1,0.0124,0.0149,0.0021,0.3585,0.0028,0.3908,187,0.0095
node-local,tiny,2450,move,accepted,moved,1,0.0129,0.0150,0.0022,0.3191,0.0028,0.3519,191,0.0095
node-local,tiny,2451,talk,rejected,not_eligible,0,0.0109,0.0139,0.0023,0.2961,0.0021,0.3253,165,0.0093
node-local,tiny,2452,choose,rejected,stale_view,0,0.0108,0.0131,0.0020,0.5822,0.0022,0.6103,163,0.0095
node-local,tiny,2453,activate,rejected,not_eligible,0,0.0118,0.0133,0.0020,0.3017,0.0021,0.3308,165,0.0092
node-local,tiny,2454,move,accepted,moved,1,0.0107,0.0150,0.0022,0.3078,0.0027,0.3384,187,0.0096
node-local,tiny,2455,move,accepted,moved,1,0.0108,0.0140,0.0021,0.3037,0.0034,0.3340,189,0.0093
node-local,tiny,2456,wait,rejected,invalid_time,0,0.0113,0.0150,0.0021,0.3001,0.0023,0.3307,165,0.0098
node-local,tiny,2457,talk,rejected,not_eligible,0,0.0115,0.0140,0.0020,1.8182,0.0027,1.8484,165,0.0093
node-local,tiny,2458,move,accepted,moved,1,0.0117,0.0150,0.0024,0.3037,0.0027,0.3355,187,0.0093
node-local,tiny,2459,look,accepted,observed,0,0.0115,0.0130,0.0020,1.2155,0.0027,1.2448,161,0.0101
node-local,tiny,2460,look,accepted,observed,0,0.0127,0.0132,0.0019,0.2960,0.0021,0.3259,161,0.0095
node-local,tiny,2461,move,accepted,moved,1,0.0110,0.0139,0.0022,0.3081,0.0028,0.3379,189,0.0092
node-local,tiny,2462,look,accepted,observed,0,0.0113,0.0129,0.0019,0.2941,0.0021,0.3223,161,0.0094
node-local,tiny,2463,move,accepted,moved,1,0.0119,0.0139,0.0021,0.3032,0.0027,0.3338,187,0.0100
node-local,tiny,2464,take,rejected,not_present,0,0.0108,0.0139,0.0020,0.4016,0.0022,0.4305,164,0.0095
node-local,tiny,2465,choose,rejected,invalid_choice,0,0.0113,0.0170,0.0020,0.2961,0.0022,0.3285,167,0.0099
node-local,tiny,2466,move,accepted,moved,1,0.0118,0.0145,0.0022,0.3215,0.0027,0.3527,189,0.0095
node-local,tiny,2467,move,accepted,moved,1,0.0112,0.0139,0.0022,0.3304,0.0027,0.3604,187,0.0099
node-local,tiny,2468,take,rejected,not_present,0,0.0110,0.0138,0.0020,0.3097,0.0028,0.3393,164,0.0095
node-local,tiny,2469,move,accepted,moved,1,0.0122,0.0146,0.0022,0.3122,0.0028,0.3440,189,0.0094
node-local,tiny,2470,move,accepted,moved,1,0.0121,0.0148,0.0023,0.3115,0.0026,0.3433,187,0.0119
node-local,tiny,2471,look,accepted,observed,0,0.0114,0.0130,0.0019,0.3047,0.0021,0.3331,161,0.0099
node-local,tiny,2472,move,rejected,exit_unavailable,0,0.0110,0.0140,0.0019,0.2991,0.0023,0.3283,169,0.0093
node-local,tiny,2473,look,accepted,observed,0,0.0116,0.0128,0.0020,0.2893,0.0021,0.3178,161,0.0092
node-local,tiny,2474,activate,rejected,not_eligible,0,0.0113,0.0134,0.0019,0.3358,0.0022,0.3645,165,0.0095
node-local,tiny,2475,look,accepted,observed,0,0.0114,0.0131,0.0021,0.2933,0.0021,0.3220,161,0.0100
node-local,tiny,2476,look,accepted,observed,0,0.0110,0.0127,0.0019,0.3668,0.0022,0.3945,161,0.0096
node-local,tiny,2477,move,accepted,moved,1,0.0116,0.0148,0.0022,0.3030,0.0027,0.3343,191,0.0095
node-local,tiny,2478,look,accepted,observed,0,0.0108,0.0126,0.0019,5.0185,0.0028,5.0466,161,0.0092
node-local,tiny,2479,move,accepted,moved,1,0.0120,0.0158,0.0023,0.3128,0.0032,0.3461,187,0.0095
node-local,tiny,2480,take,rejected,not_present,0,0.0128,0.0145,0.0020,0.2953,0.0022,0.3268,164,0.0092
node-local,tiny,2481,look,accepted,observed,0,0.0116,0.0130,0.0019,0.2746,0.0021,0.3033,161,0.0094
node-local,tiny,2482,move,accepted,moved,1,0.0112,0.0139,0.0022,0.3072,0.0027,0.3373,189,0.0093
node-local,tiny,2483,look,accepted,observed,0,0.0110,0.0126,0.0019,0.2751,0.0022,0.3028,161,0.0093
node-local,tiny,2484,move,accepted,moved,1,0.0110,0.1645,0.0023,0.3235,0.0028,0.5041,187,0.0096
node-local,tiny,2485,choose,rejected,invalid_choice,0,0.0125,0.0152,0.0020,0.2738,0.0021,0.3056,167,0.0092
node-local,tiny,2486,look,accepted,observed,0,0.0106,0.0130,0.0019,0.2678,0.0021,0.2954,161,0.0093
node-local,tiny,2487,move,accepted,moved,1,0.0117,0.0140,0.0021,0.3045,0.0027,0.3350,189,0.0097
node-local,tiny,2488,move,rejected,exit_unavailable,0,0.0110,0.0136,0.0020,0.2720,0.0022,0.3007,169,0.0094
