host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms,bytes_written,host_encode_ms
phone-android,stress,1746,activate,rejected,not_eligible,0,1.0286,0.4858,0.0499,7.6841,0.1213,9.3697,165,260.0396
phone-android,stress,1747,move,accepted,moved,1,0.9944,0.8533,0.0624,8.1928,0.1118,10.2146,189,256.8455
phone-android,stress,1748,move,accepted,moved,1,0.9505,0.5811,0.0601,9.1938,0.1531,10.9386,191,256.2670
phone-android,stress,1749,move,accepted,moved,1,1.6856,0.5537,0.0579,10.7647,0.1445,13.2064,189,257.4643
phone-android,stress,1750,drop,accepted,dropped,1,5.7217,0.3715,0.0515,8.6208,0.1729,14.9383,196,257.4938
phone-android,stress,1751,move,accepted,moved,1,1.0398,0.5181,0.0572,9.4048,0.1192,11.1391,191,263.0111
phone-android,stress,1752,move,accepted,moved,1,1.2368,0.5794,0.0591,9.4032,0.1495,11.4280,187,267.1900
phone-android,stress,1753,choose,rejected,invalid_choice,0,0.7805,0.3620,0.0455,8.0039,0.1375,9.3294,167,264.9660
phone-android,stress,1754,look,accepted,observed,0,1.5303,0.8451,0.0558,8.2283,0.1404,10.7998,161,256.9684
phone-android,stress,1755,talk,rejected,not_eligible,0,0.7431,0.3293,0.0461,7.3243,0.1031,8.5460,165,281.0940
phone-android,stress,1756,move,accepted,moved,1,1.0028,0.3978,0.0541,9.3098,0.1494,10.9140,191,257.4415
phone-android,stress,1757,talk,rejected,not_eligible,0,6.6168,0.3430,0.0452,7.6790,0.1269,14.8108,165,250.3234
phone-android,stress,1758,look,accepted,observed,0,0.7436,0.3475,0.0480,7.1458,0.0913,8.3762,161,257.4895
phone-android,stress,1759,move,accepted,moved,1,1.1547,0.5872,0.0596,9.8828,0.1537,11.8380,187,254.2088
phone-android,stress,1760,take,rejected,not_present,0,5.8605,0.3618,0.0464,6.9572,0.1170,13.3430,164,258.3887
phone-android,stress,1761,move,rejected,exit_unavailable,0,4.1759,0.3750,0.0465,7.2716,0.1385,12.0075,169,267.0406
phone-android,stress,1762,move,accepted,moved,1,0.7959,0.3741,0.0529,8.1415,0.1315,9.4960,191,253.5615
phone-android,stress,1763,look,accepted,observed,0,0.9977,0.4521,0.0524,8.1920,0.1954,9.8896,161,255.8731
phone-android,stress,1764,look,accepted,observed,0,0.7105,0.3315,0.0467,7.7099,0.1577,8.9564,161,256.0832
phone-android,stress,1765,close_choice,rejected,invalid_choice,0,1.6097,0.4778,0.0523,9.0671,0.1462,11.3531,167,265.5379
phone-android,stress,1766,wait,rejected,invalid_time,0,0.9555,0.3928,0.0498,8.0619,0.1234,9.5835,165,251.2839
phone-android,stress,1767,move,accepted,moved,1,1.0258,0.4166,0.0577,8.6998,0.1270,10.3269,187,265.1366
phone-android,stress,1768,take,rejected,not_present,0,1.3011,0.7467,0.0548,6.4335,0.0979,8.6340,164,271.3015
phone-android,stress,1769,look,accepted,observed,0,1.9582,0.7939,0.0636,8.7734,0.1447,11.7339,161,258.3111
phone-android,stress,1770,move,rejected,exit_unavailable,0,0.7871,0.3610,0.0491,7.5671,0.1255,8.8898,169,262.0658
phone-android,stress,1771,take,rejected,not_present,0,1.2782,2.1018,0.0738,7.3482,0.1108,10.9128,164,273.0198
phone-android,stress,1772,move,accepted,moved,1,1.0322,0.5063,0.0565,8.8634,0.1101,10.5684,191,262.1754
phone-android,stress,1773,look,accepted,observed,0,1.6322,0.7156,0.0523,8.2550,0.1306,10.7857,161,262.5257
phone-android,stress,1774,look,accepted,observed,0,0.9662,0.3676,0.0519,8.2517,0.1200,9.7574,161,259.2223
phone-android,stress,1775,move,accepted,moved,1,0.8290,0.3707,0.0535,8.7111,0.1405,10.1048,189,250.7743
phone-android,stress,1776,wait,rejected,invalid_time,0,1.0799,0.5501,0.0569,7.9936,0.1129,9.7934,165,259.1171
phone-android,stress,1777,move,accepted,moved,1,0.8458,0.3761,0.0544,8.3021,0.1072,9.6857,191,256.1679
phone-android,stress,1778,look,accepted,observed,0,1.1269,0.5845,0.0518,7.2355,0.0989,9.0976,161,268.2343
phone-android,stress,1779,move,accepted,moved,1,1.5916,0.6455,0.0602,9.0387,0.1782,11.5142,189,260.2668
phone-android,stress,1780,look,accepted,observed,0,0.8436,0.7253,0.0570,8.7853,0.1411,10.5523,161,259.9838
phone-android,stress,1781,wait,rejected,invalid_time,0,4.7951,0.3604,0.0445,7.7742,0.1067,13.0809,165,253.1627
phone-android,stress,1782,take,accepted,taken,1,1.0656,0.4837,0.0555,9.0636,0.1536,10.8222,189,259.7737
phone-android,stress,1783,look,accepted,observed,0,1.0790,0.3936,0.0504,7.9816,0.1135,9.6182,161,253.7803
phone-android,stress,1784,look,accepted,observed,0,6.1283,0.3576,0.0473,8.1836,0.1160,14.8328,161,260.8723
phone-android,stress,1785,move,accepted,moved,1,1.3455,0.5479,0.0556,8.9949,0.1205,11.0644,191,250.8861
phone-android,stress,1786,talk,rejected,not_eligible,0,1.2587,0.4852,0.0538,8.2502,0.1432,10.1911,165,268.3307
phone-android,stress,1787,move,accepted,moved,1,1.3372,0.4103,0.0557,5.3288,0.1287,7.2607,189,253.2574
phone-android,stress,1788,drop,accepted,dropped,1,0.8799,0.3441,0.0525,8.3003,0.1183,9.6951,196,257.1028
phone-android,stress,1789,wait,rejected,invalid_time,0,1.3473,0.5440,0.0486,7.6701,0.1093,9.7193,165,259.4313
phone-android,stress,1790,choose,rejected,stale_view,0,0.9515,0.4794,0.0495,7.5411,0.1153,9.1368,163,264.4345
phone-android,stress,1791,activate,rejected,not_eligible,0,1.7892,0.5802,0.0533,8.1783,0.1468,10.7478,165,256.0320
phone-android,stress,1792,talk,rejected,not_eligible,0,6.3722,0.3467,0.0453,7.3209,0.1311,14.2162,165,259.8371
phone-android,stress,1793,move,accepted,moved,1,1.0407,0.4178,0.0552,8.5287,0.1197,10.1621,191,258.1261
phone-android,stress,1794,wait,rejected,invalid_time,0,0.9580,0.5128,0.0480,8.0368,0.1455,9.7010,165,267.3333
phone-android,stress,1795,move,rejected,exit_unavailable,0,0.7421,0.3348,0.0451,6.9347,0.1332,8.1899,169,252.3370
phone-android,stress,1796,move,accepted,moved,1,1.0610,0.3953,0.0548,8.8421,0.1292,10.4824,187,264.2735
phone-android,stress,1797,close_choice,rejected,invalid_choice,0,1.0623,0.5107,0.0501,8.0844,0.1129,9.8203,167,269.5170
phone-android,stress,1798,take,rejected,not_present,0,1.5330,0.5349,0.0507,8.1571,0.1168,10.3924,164,260.8362
phone-android,stress,1799,look,accepted,observed,0,1.0200,0.3822,0.0495,8.2365,0.1172,9.8054,161,260.3008
phone-android,stress,1800,look,accepted,observed,0,1.6897,0.5412,0.0536,7.3988,0.1373,9.8206,161,270.2920
phone-android,stress,1801,look,accepted,observed,0,1.6907,0.5007,0.0508,7.6028,0.1137,9.9588,161,273.6205
phone-android,stress,1802,drop,replayed,dropped,0,1.8895,0.3901,0.0021,0.0005,0.0371,2.3193,0,271.5793
phone-android,stress,1803,move,rejected,exit_unavailable,0,0.8802,0.3668,0.0472,7.7182,0.1049,9.1172,169,269.6870
phone-android,stress,1804,look,accepted,observed,0,1.0298,0.4975,0.0486,8.4860,0.1130,10.1750,161,261.6207
phone-android,stress,1805,take,rejected,not_present,0,1.3345,0.3829,0.0499,7.4918,0.1867,9.4457,164,270.0835
phone-android,stress,1806,look,accepted,observed,0,1.8814,0.4179,0.0519,7.6211,0.1418,10.1140,161,264.7464
phone-android,stress,1807,look,accepted,observed,0,0.8052,0.3481,0.0474,7.2808,0.1211,8.6027,161,260.5487
phone-android,stress,1808,drop,rejected,integrity_conflict,0,1.2915,0.3545,0.0015,0.0008,0.0382,1.6865,0,272.4658
phone-android,stress,1809,look,accepted,observed,0,1.3340,0.5514,0.0517,6.6090,0.1091,8.6552,161,267.0383
phone-android,stress,1810,wait,rejected,invalid_time,0,1.8113,0.6395,0.0504,8.0079,0.1464,10.6555,165,270.9010
phone-android,stress,1811,look,accepted,observed,0,1.0439,0.3594,0.0485,5.0027,0.1069,6.5613,161,265.1329
phone-android,stress,1812,move,rejected,exit_unavailable,0,1.5099,0.5256,0.0544,8.1220,0.1145,10.3265,169,257.9527
phone-android,stress,1813,move,accepted,moved,1,5.6644,0.3807,0.0510,8.8545,0.1664,15.1170,189,257.2274
phone-android,stress,1814,move,rejected,exit_unavailable,0,1.7040,0.6685,0.0541,7.9379,0.1431,10.5077,169,254.2933
phone-android,stress,1815,choose,rejected,invalid_choice,0,0.7720,0.7454,0.0536,7.6690,0.1021,9.3421,167,259.3711
phone-android,stress,1816,talk,rejected,not_eligible,0,1.0969,0.3910,0.0496,7.3942,0.1205,9.0522,165,260.0382
phone-android,stress,1817,move,accepted,moved,1,1.7967,0.5562,0.0591,9.6608,0.1497,12.2226,187,265.7397
phone-android,stress,1818,wait,rejected,invalid_time,0,0.9244,0.3892,0.0451,8.1965,0.1679,9.7231,165,265.0761
phone-android,stress,1819,look,accepted,observed,0,1.0470,0.5202,0.0544,7.8309,0.1129,9.5654,161,256.8953
phone-android,stress,1820,wait,accepted,waited,1,6.2199,0.3807,0.0496,8.6019,0.1209,15.3730,185,283.9980
phone-android,stress,1821,move,rejected,exit_unavailable,0,1.0408,0.4030,0.0512,9.0484,0.1396,10.6831,169,258.3477
phone-android,stress,1822,look,accepted,observed,0,7.6819,0.3380,0.0466,8.1717,0.1251,16.3632,161,258.3005
phone-android,stress,1823,move,accepted,moved,1,1.0242,0.4762,0.0591,8.7288,0.1330,10.4213,191,257.6245
phone-android,stress,1824,look,accepted,observed,0,0.9768,0.4309,0.0497,7.4805,0.1521,9.0901,161,253.0563
phone-android,stress,1825,move,accepted,moved,1,1.6715,0.5253,0.0566,9.7352,0.1470,12.1355,187,269.9771
phone-android,stress,1826,look,accepted,observed,0,0.7568,0.3379,0.0484,7.4044,0.1032,8.6507,161,263.6984
phone-android,stress,1827,wait,rejected,invalid_time,0,1.5171,0.4316,0.0477,8.3597,0.1471,10.5031,165,260.5691
phone-android,stress,1828,look,accepted,observed,0,5.3653,0.3666,0.0466,6.8455,0.1151,12.7391,161,276.2167
phone-android,stress,1829,talk,rejected,not_eligible,0,0.7950,0.3441,0.0453,7.8027,0.1624,9.1494,165,255.2389
phone-android,stress,1830,move,accepted,moved,1,0.7922,0.4152,0.1292,9.5721,0.1358,11.0446,189,261.9442
phone-android,stress,1831,move,accepted,moved,1,1.1326,0.4778,0.0546,7.8598,0.1103,9.6350,187,259.5819
phone-android,stress,1832,choose,rejected,invalid_choice,0,0.9510,0.7464,0.0521,7.6726,0.1139,9.5360,167,262.8485
phone-android,stress,1833,take,rejected,not_present,0,1.3613,0.5199,0.0499,7.3121,0.1112,9.3544,164,269.2412
phone-android,stress,1834,move,accepted,moved,1,0.7881,0.4726,0.0643,8.4406,0.1121,9.8778,191,256.5802
phone-android,stress,1835,look,accepted,observed,0,0.7427,0.3705,0.0473,7.5430,0.1019,8.8055,161,254.0930
phone-android,stress,1836,move,accepted,moved,1,1.8015,0.6180,0.0583,10.1514,0.1500,12.7792,189,252.3428
phone-android,stress,1837,move,rejected,exit_unavailable,0,0.8006,0.4582,0.0497,6.8027,0.1002,8.2114,169,270.3307
phone-android,stress,1838,choose,rejected,invalid_choice,0,1.0898,0.4142,0.0516,8.0962,0.1345,9.7863,167,253.6360
phone-android,stress,1839,look,accepted,observed,0,1.0180,0.4158,0.0522,8.5781,0.1411,10.2053,161,257.8837
phone-android,stress,1840,take,accepted,taken,1,0.9838,0.4343,0.0585,9.8074,0.1497,11.4338,189,249.9960
phone-android,stress,1841,move,accepted,moved,1,0.8489,0.4181,0.0551,9.1832,0.1193,10.6246,191,261.4142
phone-android,stress,1842,move,accepted,moved,1,0.9856,0.3963,0.0550,9.1061,0.2227,10.7657,189,257.7939
phone-android,stress,1843,move,accepted,moved,1,1.3531,0.7661,0.0629,9.2376,0.1158,11.5355,191,265.5020
phone-android,stress,1844,look,accepted,observed,0,1.4710,0.8060,0.0984,8.4713,0.1438,10.9905,161,263.9160
phone-android,stress,1845,activate,rejected,not_eligible,0,1.0417,0.3701,0.0507,7.7257,0.1164,9.3046,165,259.8429
phone-android,stress,1846,look,accepted,observed,0,0.8056,0.3476,0.0479,7.2064,0.1013,8.5088,161,249.2703
phone-android,stress,1847,activate,rejected,not_eligible,0,1.2211,0.5272,0.0511,7.3336,0.1130,9.2459,165,251.1942
phone-android,stress,1848,choose,rejected,stale_view,0,0.7701,0.3355,0.0451,6.7750,0.1131,8.0387,163,253.6604
phone-android,stress,1849,look,accepted,observed,0,1.2828,0.4681,0.0505,7.3076,0.0926,9.2016,161,264.7929
phone-android,stress,1850,activate,rejected,not_eligible,0,1.4750,0.5361,0.0527,8.1541,0.1418,10.3597,165,261.9735
phone-android,stress,1851,drop,accepted,dropped,1,0.7970,0.4387,0.0562,8.9250,0.1464,10.3633,198,257.8367
phone-android,stress,1852,talk,rejected,not_eligible,0,0.8316,0.4059,0.0500,7.3919,0.1078,8.7872,165,256.0960
phone-android,stress,1853,look,accepted,observed,0,0.9318,0.4696,0.0482,7.9936,0.1406,9.5839,161,255.7683
phone-android,stress,1854,talk,rejected,not_eligible,0,1.0747,0.7398,0.0537,8.7801,0.1479,10.7963,165,253.3169
phone-android,stress,1855,wait,rejected,invalid_time,0,0.7908,0.4203,0.0476,7.1087,0.0983,8.4657,165,264.4309
phone-android,stress,1856,look,accepted,observed,0,1.0076,0.5031,0.0502,7.7831,0.1201,9.4641,161,255.3208
phone-android,stress,1857,look,accepted,observed,0,2.1871,0.4327,0.0517,8.1856,0.1441,11.0012,161,264.8414
phone-android,stress,1858,look,accepted,observed,0,1.0135,0.3490,0.0480,7.8892,0.1229,9.4226,161,259.6526
phone-android,stress,1859,look,accepted,observed,0,0.7635,0.3443,0.0465,7.6989,0.1153,8.9686,161,257.5501
phone-android,stress,1860,move,accepted,moved,1,1.2330,0.6460,0.0576,8.3892,0.1152,10.4410,189,262.3572
phone-android,stress,1861,talk,rejected,not_eligible,0,1.6176,0.4990,0.0538,8.1317,0.1511,10.4531,165,265.0274
phone-android,stress,1862,move,accepted,moved,1,1.0228,0.4319,0.0535,8.5304,0.1157,10.1543,191,250.2526
phone-android,stress,1863,look,accepted,observed,0,0.7387,0.3670,0.0494,7.0843,0.0921,8.3316,161,260.2504
phone-android,stress,1864,take,replayed,taken,0,1.5557,0.3778,0.0019,0.0005,0.0362,1.9721,0,261.9942
phone-android,stress,1865,move,accepted,moved,1,1.4362,0.6015,0.0591,9.0179,0.1305,11.2452,189,262.5974
phone-android,stress,1866,take,rejected,not_present,0,0.9011,0.3560,0.0515,7.9294,0.1119,9.3499,164,258.5330
phone-android,stress,1867,look,accepted,observed,0,0.9966,0.5179,0.0523,8.0686,0.1119,9.7473,161,256.1090
phone-android,stress,1868,activate,rejected,not_eligible,0,1.7126,0.4694,0.0495,4.4747,0.1119,6.8181,165,256.9170
phone-android,stress,1869,look,accepted,observed,0,1.0409,0.4194,0.0492,8.5603,0.1142,10.1840,161,255.0781
phone-android,stress,1870,drop,rejected,integrity_conflict,0,6.2971,0.3078,0.0017,0.0007,0.0359,6.6432,0,258.3765
phone-android,stress,1871,look,accepted,observed,0,1.4795,0.7918,0.0621,7.5294,0.1105,9.9733,161,252.3598
phone-android,stress,1872,talk,rejected,not_eligible,0,1.6998,0.5594,0.0541,8.1611,0.1421,10.6165,165,263.8821
phone-android,stress,1873,move,accepted,moved,1,0.8550,0.3585,0.0544,8.2624,0.1097,9.6401,191,254.9463
phone-android,stress,1874,move,accepted,moved,1,1.1030,0.4198,0.0581,9.3746,0.1388,11.0944,187,259.7640
phone-android,stress,1875,move,accepted,moved,1,1.3617,0.4727,0.0534,9.1772,0.1132,11.1782,191,258.0868
phone-android,stress,1876,talk,rejected,not_eligible,0,1.6667,0.5629,0.0541,8.3916,0.1424,10.8177,165,262.2422
phone-android,stress,1877,move,accepted,moved,1,1.2065,0.8923,0.0630,9.8383,0.1420,12.1421,189,254.4249
phone-android,stress,1878,look,accepted,observed,0,4.9786,0.3702,0.0477,7.7644,0.1033,13.2642,161,261.7593
phone-android,stress,1879,move,accepted,moved,1,1.0045,0.5239,0.0571,8.7745,0.1291,10.4892,191,259.4410
phone-android,stress,1880,move,accepted,moved,1,1.1537,0.4258,0.0547,8.3760,0.1250,10.1353,189,267.3256
phone-android,stress,1881,move,accepted,moved,1,0.7527,0.3546,0.0515,8.2269,0.1259,9.5116,191,251.5143
phone-android,stress,1882,wait,rejected,invalid_time,0,0.7884,0.4451,0.0450,7.1319,0.1070,8.5174,165,261.2447
phone-android,stress,1883,look,accepted,observed,0,1.4329,0.3866,0.0499,8.1626,0.1224,10.1543,161,257.4692
phone-android,stress,1884,move,rejected,exit_unavailable,0,0.9828,0.5741,0.0547,8.3541,0.1535,10.1191,169,261.7329
phone-android,stress,1885,move,accepted,moved,1,1.6622,0.5532,0.0576,9.5186,0.1384,11.9301,189,254.4042
phone-android,stress,1886,look,accepted,observed,0,4.8303,0.3689,0.0499,7.2778,0.1319,12.6587,161,257.3823
phone-android,stress,1887,wait,rejected,invalid_time,0,1.0045,0.4728,0.0511,8.5633,0.1137,10.2054,165,257.1469
phone-android,stress,1888,look,accepted,observed,0,1.6070,0.3959,0.0521,8.2252,0.1949,10.4752,161,271.2063
phone-android,stress,1889,move,accepted,moved,1,0.9668,0.4062,0.0553,9.4485,0.1202,10.9970,191,255.1473
phone-android,stress,1890,look,accepted,observed,0,0.9496,0.3691,0.0501,8.0390,0.1199,9.5277,161,258.5703
phone-android,stress,1891,move,accepted,moved,1,1.0540,0.5220,0.0583,8.9325,0.1496,10.7164,187,258.2841
phone-android,stress,1892,move,accepted,moved,1,1.3073,0.5381,0.0593,9.9517,0.1478,12.0043,189,266.1431
phone-android,stress,1893,wait,rejected,invalid_time,0,1.0509,0.5307,0.0471,7.8024,0.1106,9.5416,165,254.2498
phone-android,stress,1894,look,accepted,observed,0,4.7977,0.3548,0.0464,7.1920,0.1185,12.5094,161,257.4454
phone-android,stress,1895,choose,rejected,invalid_choice,0,1.0653,0.5371,0.0524,7.9398,0.1161,9.7107,167,253.6147
phone-android,stress,1896,look,accepted,observed,0,1.4049,0.5210,0.0497,7.8344,0.1310,9.9410,161,270.9958
phone-android,stress,1897,activate,rejected,not_eligible,0,0.9354,0.4692,0.0524,7.5042,0.1084,9.0695,165,254.3423
phone-android,stress,1898,move,rejected,exit_unavailable,0,0.9570,0.4301,0.0477,8.0886,0.1295,9.6530,169,259.9251
phone-android,stress,1899,move,rejected,exit_unavailable,0,0.9295,0.4883,0.0523,8.2054,0.1245,9.8000,169,259.2609
phone-android,stress,1900,move,accepted,moved,1,2.0381,0.6178,0.0597,10.1757,0.1504,13.0417,187,263.3321
phone-android,stress,1901,move,accepted,moved,1,1.4723,0.9096,0.0649,9.8476,0.1644,12.4588,191,256.1909
phone-android,stress,1902,move,accepted,moved,1,0.7664,0.3671,0.0517,8.5258,0.1142,9.8252,189,264.6925
phone-android,stress,1903,move,accepted,moved,1,1.0235,0.5197,0.0562,9.2253,0.1224,10.9472,191,258.0346
phone-android,stress,1904,look,accepted,observed,0,1.7298,0.5657,0.0523,8.4487,0.1419,10.9384,161,270.0785
phone-android,stress,1905,take,accepted,taken,1,0.8776,0.3806,0.0549,8.5003,0.1276,9.9410,189,255.6842
phone-android,stress,1906,look,accepted,observed,0,1.0095,0.3756,0.0483,7.6357,0.1301,9.1992,161,258.9989
phone-android,stress,1907,talk,rejected,not_eligible,0,1.1138,0.5058,0.0509,7.6686,0.1200,9.4591,165,260.3445
phone-android,stress,1908,look,accepted,observed,0,1.6048,0.5598,0.0517,8.3719,0.1457,10.7339,161,259.2105
phone-android,stress,1909,look,accepted,observed,0,2.1782,0.4108,0.0508,8.5654,0.1462,11.3515,161,254.4321
phone-android,stress,1910,move,accepted,moved,1,6.2057,0.3868,0.0537,9.4597,0.1457,16.2517,189,256.2359
phone-android,stress,1911,move,accepted,moved,1,1.3783,0.4149,0.0553,9.1002,0.1671,11.1159,191,257.5767
phone-android,stress,1912,look,accepted,observed,0,1.8026,0.7720,0.0588,9.1583,0.1927,11.9844,161,266.2933
phone-android,stress,1913,move,accepted,moved,1,0.8992,0.3756,0.0560,8.9332,0.1290,10.3930,187,253.9907
phone-android,stress,1914,move,accepted,moved,1,0.8727,0.3732,0.0531,8.4942,0.1187,9.9119,189,256.8287
phone-android,stress,1915,drop,rejected,integrity_conflict,0,1.9589,0.3876,0.0020,0.0006,0.0380,2.3870,0,255.7196
phone-android,stress,1916,look,accepted,observed,0,1.2995,0.4167,0.0516,8.2033,0.1418,10.1130,161,260.4033
phone-android,stress,1917,move,accepted,moved,1,1.3078,0.6961,0.0614,9.8028,0.1545,12.0226,187,255.0074
phone-android,stress,1918,look,accepted,observed,0,0.7914,0.4524,0.0511,6.1215,0.0965,7.5129,161,260.6639
phone-android,stress,1919,choose,rejected,invalid_choice,0,1.0133,0.4248,0.0506,7.5199,0.1146,9.1232,167,256.5660
phone-android,stress,1920,wait,rejected,invalid_time,0,1.8442,0.5920,0.0483,9.0032,0.1350,11.6228,165,267.2942
phone-android,stress,1921,move,accepted,moved,1,0.7669,0.4796,0.0549,7.7960,0.1141,9.2116,191,254.4796
phone-android,stress,1922,look,accepted,observed,0,0.8730,0.3438,0.0484,31.5807,0.1783,33.0242,161,259.9477
phone-android,stress,1923,look,accepted,observed,0,1.6945,0.4573,0.0496,8.3197,0.1452,10.6663,161,256.4303
phone-android,stress,1924,look,accepted,observed,0,1.3412,0.5503,0.0510,7.6133,0.1112,9.6670,161,255.7236
phone-android,stress,1925,wait,rejected,invalid_time,0,1.6423,0.5080,0.0483,8.1440,0.1441,10.4867,165,259.2424
phone-android,stress,1926,look,accepted,observed,0,6.2656,0.3637,0.0466,7.5882,0.1196,14.3836,161,260.3635
phone-android,stress,1927,wait,rejected,invalid_time,0,1.6314,0.5644,0.0487,7.8024,0.1212,10.1681,165,255.7722
phone-android,stress,1928,move,accepted,moved,1,1.4630,0.5450,0.0574,9.5230,0.1467,11.7351,187,265.5417
phone-android,stress,1929,move,accepted,moved,1,0.9589,0.3690,0.0531,8.4495,0.1334,9.9638,191,256.8030
phone-android,stress,1930,look,accepted,observed,0,1.0406,0.3864,0.0510,7.3023,0.1160,8.8963,161,261.4575
phone-android,stress,1931,wait,rejected,invalid_time,0,1.2440,0.5183,0.0506,7.4396,0.1104,9.3629,165,263.3022
phone-android,stress,1932,look,accepted,observed,0,1.6978,0.3821,0.0486,7.9749,0.1777,10.2811,161,267.9682
phone-android,stress,1933,move,accepted,moved,1,0.9428,0.7465,0.0552,9.0393,0.1508,10.9346,187,255.1873
phone-android,stress,1934,talk,rejected,not_eligible,0,0.8106,0.3135,0.0445,6.6209,0.1034,7.8929,165,260.4686
phone-android,stress,1935,talk,rejected,not_eligible,0,1.4646,0.5700,0.0546,7.0460,0.1278,9.2629,165,256.0744
phone-android,stress,1936,move,accepted,moved,1,1.6619,0.5858,0.0595,9.3515,0.1530,11.8117,191,266.1279
phone-android,stress,1937,move,accepted,moved,1,0.8841,0.3484,0.0646,8.1775,0.1169,9.5916,187,258.6218
phone-android,stress,1938,move,rejected,exit_unavailable,0,0.8147,0.4184,0.0473,7.3380,0.0930,8.7114,169,258.0651
phone-android,stress,1939,drop,accepted,dropped,1,1.3649,0.5584,0.0576,8.5718,0.1176,10.6703,194,257.3540
phone-android,stress,1940,wait,rejected,invalid_time,0,1.2436,0.7184,0.0504,7.9292,0.1143,10.0560,165,265.2867
phone-android,stress,1941,talk,rejected,not_eligible,0,1.1615,0.4782,0.0503,7.5887,0.1103,9.3889,165,257.9550
phone-android,stress,1942,move,accepted,moved,1,5.5583,0.3768,0.0514,8.5736,0.1423,14.7024,189,264.4951
phone-android,stress,1943,choose,rejected,invalid_choice,0,1.8024,0.8046,0.0544,8.6608,0.1105,11.4328,167,273.4175
phone-android,stress,1944,look,accepted,observed,0,2.5813,0.4207,0.0536,8.1933,0.1462,11.3952,161,260.7998
phone-android,stress,1945,move,rejected,exit_unavailable,0,0.8245,0.3615,0.0495,8.6484,0.1209,10.0048,169,261.3343
phone-android,stress,1946,look,accepted,observed,0,2.5446,0.5148,0.0524,9.5417,0.1429,12.7964,161,267.4469
phone-android,stress,1947,look,accepted,observed,0,1.3427,0.5393,0.0508,7.3936,0.1046,9.4310,161,270.8776
phone-android,stress,1948,take,rejected,not_present,0,2.0588,0.8039,0.0507,8.4974,0.1424,11.5533,164,273.4700
phone-android,stress,1949,look,accepted,observed,0,0.9319,0.3733,0.0542,7.8198,0.1461,9.3254,161,270.5198
phone-android,stress,1950,move,accepted,moved,1,0.8411,0.3605,0.0543,8.5528,0.1414,9.9499,187,259.1468
phone-android,stress,1951,look,accepted,observed,0,1.2066,0.4192,0.0530,9.6096,0.1447,11.4331,161,263.4800
phone-android,stress,1952,activate,rejected,not_eligible,0,0.9788,0.5358,0.0520,8.3981,0.1253,10.0900,165,262.8941
phone-android,stress,1953,move,accepted,moved,1,0.8376,0.3829,0.0532,8.3407,0.1064,9.7208,189,260.5365
phone-android,stress,1954,look,accepted,observed,0,1.2588,0.4192,0.0509,8.5540,0.1415,10.4244,161,256.6753
phone-android,stress,1955,look,accepted,observed,0,6.4395,0.3697,0.0476,7.7786,0.1306,14.7659,161,267.2296
phone-android,stress,1956,look,accepted,observed,0,3.6125,1.4683,0.0515,8.9910,0.1753,14.2986,161,271.3082
phone-android,stress,1957,look,accepted,observed,0,1.3840,0.5209,0.0502,8.0677,0.1571,10.1798,161,270.3933
phone-android,stress,1958,look,accepted,observed,0,0.8021,0.3819,0.0494,7.9438,0.1119,9.2892,161,261.8454
phone-android,stress,1959,look,accepted,observed,0,1.8278,0.8802,0.0531,8.0292,0.1343,10.9246,161,256.7211
phone-android,stress,1960,look,accepted,observed,0,0.9767,0.4468,0.0523,7.8932,0.1253,9.4943,161,264.8737
phone-android,stress,1961,move,accepted,moved,1,1.3292,0.4565,0.0569,9.0921,0.1144,11.0491,187,268.1967
phone-android,stress,1962,drop,replayed,dropped,0,1.0342,0.2752,0.0016,0.0007,0.0326,1.3442,0,254.5994
phone-android,stress,1963,activate,rejected,not_eligible,0,0.8393,0.3698,0.0484,8.7584,0.0974,10.1132,165,251.1420
phone-android,stress,1964,look,accepted,observed,0,0.9973,0.4556,0.0504,7.5860,0.1127,9.2020,161,264.1252
phone-android,stress,1965,move,accepted,moved,1,0.9406,0.4474,0.0549,9.6208,0.1259,11.1896,191,253.0281
phone-android,stress,1966,look,accepted,observed,0,1.0823,0.3698,0.0488,7.9234,0.1108,9.5352,161,258.4984
phone-android,stress,1967,activate,rejected,not_eligible,0,1.1770,0.4697,0.0517,8.6488,0.1414,10.4885,165,255.7350
phone-android,stress,1968,move,accepted,moved,1,0.7534,0.4506,0.0562,8.5905,0.1127,9.9633,189,270.0774
phone-android,stress,1969,wait,rejected,invalid_time,0,0.8439,0.3698,0.0454,8.4226,0.1033,9.7850,165,267.5034
phone-android,stress,1970,look,accepted,observed,0,0.7938,0.3414,0.0469,7.6321,0.1041,8.9183,161,270.1882
phone-android,stress,1971,close_choice,rejected,invalid_choice,0,0.9537,0.3976,0.0497,8.6087,0.1225,10.1322,167,303.2511
phone-android,stress,1972,move,accepted,moved,1,1.3845,0.4098,0.0548,8.4743,0.1145,10.4381,191,258.4679
phone-android,stress,1973,look,accepted,observed,0,1.5403,0.5621,0.0546,8.9635,0.1448,11.2653,161,261.4945
phone-android,stress,1974,activate,rejected,not_eligible,0,4.9935,0.3751,0.0473,7.5665,0.1211,13.1036,165,263.8791
phone-android,stress,1975,move,accepted,moved,1,1.0000,0.5335,0.0562,9.2006,0.1442,10.9345,189,269.1026
