host,model,i,action,outcome,code,state_write,admission_ms,decision_ms,encode_ms,commit_ms,projection_ms,e2e_ms
m1-server,tiny,1486,wait,rejected,invalid_time,0,0.0087,0.0034,0.0013,0.0546,0.0017,0.0696
m1-server,tiny,1487,look,accepted,observed,0,0.0089,0.0031,0.0013,0.0526,0.0018,0.0677
m1-server,tiny,1488,move,rejected,exit_unavailable,0,0.0093,0.0036,0.0013,0.0840,0.0019,0.1001
m1-server,tiny,1489,move,accepted,moved,1,0.0094,0.0040,0.0034,0.0659,0.0022,0.0848
m1-server,tiny,1490,look,accepted,observed,0,0.0091,0.0033,0.0012,0.0549,0.0022,0.0707
m1-server,tiny,1491,wait,rejected,invalid_time,0,0.0095,0.0040,0.0013,0.0624,0.0022,0.0793
m1-server,tiny,1492,move,accepted,moved,1,0.0095,0.0042,0.0034,0.0795,0.0023,0.0989
m1-server,tiny,1493,look,accepted,observed,0,0.0093,0.0033,0.0013,0.0592,0.0018,0.0748
m1-server,tiny,1494,take,accepted,taken,1,0.0093,0.0039,0.0034,0.0608,0.0022,0.0796
m1-server,tiny,1495,look,accepted,observed,0,0.0088,0.0031,0.0012,0.0722,0.0022,0.0875
m1-server,tiny,1496,look,accepted,observed,0,0.0095,0.0120,0.0013,0.0696,0.0021,0.0945
m1-server,tiny,1497,move,accepted,moved,1,0.0095,0.0043,0.0035,0.0890,0.0021,0.1084
m1-server,tiny,1498,move,accepted,moved,1,0.0095,0.0040,0.0035,0.0888,0.0021,0.1080
m1-server,tiny,1499,move,accepted,moved,1,0.0088,0.0038,0.0033,0.0588,0.0021,0.0768
m1-server,tiny,1500,move,rejected,exit_unavailable,0,0.0107,0.0047,0.0013,0.0525,0.0019,0.0712
m1-server,tiny,1501,take,replayed,not_present,0,0.0141,0.0032,0.0002,0.0000,0.0018,0.0193
m1-server,tiny,1502,talk,rejected,not_eligible,0,0.0076,0.0035,0.0012,0.0517,0.0019,0.0658
m1-server,tiny,1503,talk,rejected,not_eligible,0,0.0094,0.0036,0.0013,0.0516,0.0018,0.0677
m1-server,tiny,1504,look,accepted,observed,0,0.0093,0.0033,0.0012,0.0517,0.0023,0.0678
m1-server,tiny,1505,wait,rejected,invalid_time,0,0.0095,0.0040,0.0013,0.0554,0.0017,0.0718
m1-server,tiny,1506,move,accepted,moved,1,0.0089,0.0038,0.0033,0.0630,0.0021,0.0812
m1-server,tiny,1507,move,accepted,moved,1,0.0088,0.0038,0.0033,0.0599,0.0021,0.0779
m1-server,tiny,1508,look,accepted,observed,0,0.0089,0.0033,0.0012,0.0518,0.0017,0.0668
m1-server,tiny,1509,look,accepted,observed,0,0.0087,0.0032,0.0012,0.0505,0.0017,0.0653
